"Source_file","Name","Date","season","pass","Time","site","transect","depth","Transect_ID","Battery_V","Battery_A","Battery_W","Battery_mAh_used","Battery_Wh_used","Latitude","Longitude","Altitude","ROV_depth_m","Area_m2","Distance","MDS1","MDS2","pebble","boulder","kelp_sieve","silt","green_algae_ulva","red_algae_branching","red_algae_cca","sand_fine_shell","kelp_sugar","red_algae_flat_leaf","unknown_area","red_algae_filamentous","cobble","brown_algae_filamentous","red_algae_bushy","brown_algae_sargassum","shell_hash","mobile_species","kelp_five_rib","anthropogenic","brown_algae_encrusting","kelp_stipe","kelp_holdfast","kelp_bryozoan","wood_debris","sessile_invertebrates","kelp_bull_blade","brown_algae_fucus","green_algae_filamentous","red_algae_encrusting"
"EBM_S24","2024_10_09_10-21-42.jpg",2024-10-09,"summer","out",10:21:42,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.64374672,1.436681223,19.60179738,138,1.888888889,47.627158,-122.3918626,0.705305649,-9.649999619,1.090674365,0.08716375,1.09120348660184,0.580492976417441,0,0.26,0.64,0,0,0.02,0,0,0,0.02,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-21-51.jpg",2024-10-09,"summer","out",10:21:51,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.64234348,1.464869565,19.98436122,143,1.944444444,47.6271501,-122.3918918,0.68547826,-9.550000191,1.029799253,0.089578376,0.865283701755438,0.490901204125019,0,0.24,0.48,0,0,0,0.06,0.1,0,0.06,0.02,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-00.jpg",2024-10-09,"summer","out",10:22:00,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.63817904,1.835065502,25.02804109,146,2,47.6271525,-122.391902,0.819039268,-9.349999428,1.47547976,0.100499863,0.922178201452912,0.36429295345631,0,0.32,0.46,0,0,0.06,0,0.06,0,0.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-09.jpg",2024-10-09,"summer","out",10:22:09,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.66214912,1.84002193,25.13942763,152,2.055555556,47.6271639,-122.3919025,0.354407882,-9.38999939,0.308735219,0.070400596,0.904629055487045,0.366080240785334,0,0.16,0.42,0,0,0.14,0,0,0,0.14,0.04,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-18.jpg",2024-10-09,"summer","out",10:22:18,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.62696188,1.711085044,23.31599214,157,2.138888889,47.6271773,-122.3918888,0.802668617,-9.380000114,1.41824725,0.036824122,1.11164811519849,0.617947066736954,0,0.22,0.66,0,0,0.02,0.04,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-27.jpg",2024-10-09,"summer","out",10:22:27,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.65440355,1.390509978,18.98664905,161,2.194444444,47.627182,-122.3919033,0.460776047,-9.659999847,0.465490708,0.05995167,1.16347938659471,0.358912682871275,0,0.42,0.46,0,0,0.02,0.04,0,0,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-36.jpg",2024-10-09,"summer","out",10:22:36,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.652,1.400958606,19.12588688,165,2.25,47.62719,-122.3919026,0.629084963,-9.63999939,0.867571154,0.049897903,1.08098331293952,0.537309473805423,0,0.24,0.62,0,0,0.06,0.02,0,0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-45.jpg",2024-10-09,"summer","out",10:22:45,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.63940535,1.367349666,18.65001109,169,2.305555556,47.6272007,-122.3918969,0.62585746,-9.659999847,0.858872063,0.056145677,1.02543619045571,0.629752360662358,0,0.14,0.6,0,0,0.06,0.04,0,0,0.02,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-22-54.jpg",2024-10-09,"summer","out",10:22:54,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.6435,1.445,19.714835,172,2.333333333,47.6272005,-122.3919065,0.73506549,-9.630000114,1.184666237,0.059687507,1.14375453657589,0.221176851650453,0,0.3,0.32,0,0,0.1,0.2,0,0,0,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_S24","2024_10_09_10-23-03.jpg",2024-10-09,"summer","out",10:23:03,"Elliott_Bay_Marina",2,"deep","EBM_S24_T2",13.64509009,1.486554054,20.28420295,176,2.388888889,47.6272092,-122.3919138,0.851846809,-9.18999958,1.590228137,0.03694097,1.14349980357252,0.100288198414449,0,0.36,0.22,0,0,0.1,0.2,0,0,0,0.04,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-14-27.jpg",2025-01-28,"winter","out",10:14:27,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.63204536,1.932397408,26.34227028,0,0,47.6271875,-122.3918938,0.660302342,-8.979999542,0.955381127,0,1.07108708301704,0.327870247829797,0,0.38,0.36,0.02,0,0,0.1,0,0,0,0.06,0.04,0,0,0,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-14-45.jpg",2025-01-28,"winter","out",10:14:45,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.61124622,2.084319654,28.37018695,10,0.138888889,47.6271894,-122.3919019,0.698401711,-8.989999771,1.069381005,0.080605764,1.23886677995889,0.302155757729197,0,0.4,0.36,0,0,0,0.18,0,0,0.02,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-15-03.jpg",2025-01-28,"winter","out",10:15:03,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59649458,2.354880694,32.01811523,21,0.277777778,47.6271981,-122.3919187,0.765184356,-8.470000267,1.288408742,0.060556513,0.939293194476908,0.350747361107429,0.02,0.52,0.32,0,0,0,0.02,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-15-18.jpg",2025-01-28,"winter","out",10:15:18,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.612,2.125194805,28.92815169,31,0.416666667,47.6272051,-122.3919271,0.675627691,-8.550000191,1.00072259,0.078552923,1.0446789163374,0.0333710856808591,0,0.54,0.12,0,0,0.04,0.1,0.02,0,0.02,0.06,0.02,0,0.06,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-15-33.jpg",2025-01-28,"winter","out",10:15:33,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.6027694,2.231702586,30.35735741,40,0.527777778,47.6272068,-122.3919368,0.631228422,-8.869999886,0.890054614,0.0389631,1.13627691232716,0.374351720172861,0,0.36,0.42,0,0,0,0.14,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-15-54.jpg",2025-01-28,"winter","out",10:15:54,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.62032898,1.951721133,26.5830949,51,0.694444444,47.627209,-122.3919522,0.590435737,-8.88999939,0.765155268,0.063373415,0.983508486495562,0.971249179086213,0,0.14,0.8,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-16-09.jpg",2025-01-28,"winter","out",10:16:09,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.61274837,1.956659436,26.63550009,60,0.805555556,47.627211,-122.3919636,0.683448991,-8.93999958,1.024239495,0.067161091,0.773017251566182,0.461955245877503,0.02,0.34,0.32,0,0,0,0.04,0.22,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-16-24.jpg",2025-01-28,"winter","out",10:16:24,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.6211048,2.10580786,28.68340904,69,0.916666667,47.6272139,-122.3919828,0.678580754,-8.840000153,1.009965306,0.084099847,0.803626722830489,0.685479352583514,0,0.24,0.4,0,0,0,0,0.24,0,0,0,0,0,0.04,0,0,0.06,0,0,0,0,0,0,0,0.02,0,0,0,0,0
"EBM_W25","2025_01_28_10-16-33.jpg",2025-01-28,"winter","out",10:16:33,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.61002345,2.17880597,29.65361181,75,1,47.62722,-122.3919988,0.713816608,-8.699999809,1.117158378,0.084312309,1.01383907310136,0.526546736550466,0,0.36,0.5,0.04,0,0,0.04,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-16-45.jpg",2025-01-28,"winter","out",10:16:45,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60038612,2.242277657,30.49595857,83,1.111111111,47.6272202,-122.3920132,0.841106263,-8.199999809,1.550392434,0.07977179,1.21356312001235,0.263985838450516,0,0.42,0.32,0,0,0,0.06,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-17-00.jpg",2025-01-28,"winter","out",10:17:00,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60533772,2.159912281,29.38634952,92,1.25,47.6272189,-122.3920191,0.705921021,-8.470000267,1.092854004,0.047575611,1.17516010780752,0.501271496852865,0,0.26,0.56,0,0,0,0.1,0,0,0.02,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-17-15.jpg",2025-01-28,"winter","out",10:17:15,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60577922,2.245844156,30.55636169,101,1.361111111,47.6272225,-122.3920321,0.82268397,-8.63999939,1.483831044,0.063951194,0.956642030305029,0.294678157068237,0,0.38,0.38,0,0,0.04,0.1,0.02,0,0.04,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-17-30.jpg",2025-01-28,"winter","out",10:17:30,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60492857,2.251060606,30.62557422,110,1.5,47.6272214,-122.3920439,0.713116868,-8.710000038,1.115270819,0.045239724,1.05411370539154,0.349248045865109,0,0.42,0.4,0,0,0.02,0.04,0.04,0,0,0,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-17-42.jpg",2025-01-28,"winter","out",10:17:42,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.6,2.408295964,32.75282511,118,1.583333333,47.6272255,-122.3920552,0.810381143,-8.789999962,1.442942388,0.079914157,0.75823661453391,0.165281582083134,0,0.46,0.24,0.06,0,0.08,0.04,0,0,0.08,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-17-54.jpg",2025-01-28,"winter","out",10:17:54,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60013607,2.269287257,30.86252363,126,1.694444444,47.6272256,-122.392078,0.761835836,-8.960000038,1.273325869,0.100734682,1.01284896761135,0.157780860332101,0,0.42,0.22,0,0,0.04,0.06,0.02,0,0.04,0,0.04,0,0.14,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-18-06.jpg",2025-01-28,"winter","out",10:18:06,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59784698,2.506788793,34.08690774,134,1.805555556,47.6272289,-122.392096,0.830323257,-8.929999352,1.511874824,0.118034772,0.937620123016202,0.278415236018,0,0.52,0.28,0.04,0,0,0.08,0.02,0,0.02,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-18-15.jpg",2025-01-28,"winter","out",10:18:15,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60703854,2.140299786,29.12318184,140,1.888888889,47.6272274,-122.3921007,0.702055661,-9.159999847,1.080092655,0.076673006,0.485171369445326,0.565370801194029,0,0.14,0.42,0.06,0,0.02,0,0.26,0,0.02,0.02,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-18-27.jpg",2025-01-28,"winter","out",10:18:27,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60287957,2.24516129,30.54062718,147,1.972222222,47.6272287,-122.3921236,0.748107508,-8.859999657,1.226760563,0.089527617,0.625283797426747,0.52484254240341,0,0.2,0.48,0.06,0,0,0.02,0.12,0,0.02,0.08,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-18-39.jpg",2025-01-28,"winter","out",10:18:39,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59985839,2.35459695,32.02215608,155,2.083333333,47.6272281,-122.3921401,0.687538097,-8.960000038,1.036918822,0.116772254,1.01807239066416,0.479102227920907,0,0.38,0.48,0.04,0,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-18-48.jpg",2025-01-28,"winter","out",10:18:48,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59626695,2.509110169,34.11452564,161,2.166666667,47.6272278,-122.3921418,0.782987257,-8.929999352,1.343557971,0.095876841,0.681442107821136,0.453772737013307,0.02,0.26,0.48,0.08,0,0.02,0.06,0,0,0.02,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-19-00.jpg",2025-01-28,"winter","out",10:19:00,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60508243,2.155314534,29.32286603,168,2.277777778,47.62723,-122.3921566,0.813796091,-8.630000114,1.452004368,0.062124437,1.13902509833143,0.450021941747175,0,0.34,0.54,0,0,0,0.02,0,0,0.04,0.04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-19-12.jpg",2025-01-28,"winter","out",10:19:12,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59269095,2.440242826,33.16942876,176,2.388888889,47.6272279,-122.3921745,0.76245029,-8.729999542,1.277094943,0.118444452,0.967481589466625,0.242448602596145,0.02,0.56,0.26,0,0,0,0.04,0,0,0.04,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-19-24.jpg",2025-01-28,"winter","out",10:19:24,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.61318182,2.208636364,30.06635045,184,2.5,47.627228,-122.3921804,0.837012959,-8.529999733,1.535625604,0.041837086,1.270953921651,0.43244268596382,0,0.38,0.46,0,0,0,0.02,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-19-36.jpg",2025-01-28,"winter","out",10:19:36,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59695445,2.484013015,33.77501427,192,2.611111111,47.6272281,-122.3921964,0.644316692,-8.559999466,0.91178143,0.073444523,1.27512778100346,0.327749442429013,0,0.54,0.38,0,0,0.02,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-19-45.jpg",2025-01-28,"winter","out",10:19:45,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59963715,2.406544276,32.72809866,199,2.694444444,47.6272298,-122.3922148,0.816522663,-8.329999924,1.464141822,0.110985416,1.20659771218873,0.0634794787878271,0,0.58,0.14,0,0,0.02,0.12,0,0,0,0.06,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-19-54.jpg",2025-01-28,"winter","out",10:19:54,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59491974,2.473817787,33.63131831,205,2.777777778,47.6272283,-122.3922318,0.742798235,-8.550000191,1.210231713,0.127416345,1.21460918983335,0.0732150351763414,0,0.62,0.14,0,0,0.02,0.08,0,0,0,0.06,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-20-03.jpg",2025-01-28,"winter","out",10:20:03,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60215487,2.413849558,32.83353633,211,2.861111111,47.6272282,-122.3922446,0.588207947,-8.659999847,0.772444093,0.12703462,1.21788328935836,0.283220885944149,0,0.38,0.36,0,0,0,0.14,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-20-12.jpg",2025-01-28,"winter","out",10:20:12,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60094828,2.482155172,33.75966784,218,2.944444444,47.6272314,-122.3922549,0.937306035,-8.119999886,1.925174965,0.097635892,1.24720621001642,0.111436977795368,0,0.46,0.14,0,0,0,0,0,0,0,0.2,0.12,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-20-21.jpg",2025-01-28,"winter","out",10:20:21,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60247289,2.268850325,30.8619698,224,3.027777778,47.6272306,-122.3922684,0.598655085,-8.529999733,0.787389411,0.118564144,1.07593317613361,0.134400596593345,0,0.56,0.18,0,0,0.02,0.04,0,0,0,0.06,0.08,0.02,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-20-30.jpg",2025-01-28,"winter","out",10:20:30,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59746288,2.501048035,34.00748865,230,3.111111111,47.6272308,-122.3922779,0.798995602,-8.239999771,1.399003914,0.117935214,1.00281832861573,0.0451718902714587,0,0.5,0.12,0,0,0.04,0.06,0,0,0.02,0.14,0.08,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-35-10.jpg",2025-01-28,"winter","out",10:35:10,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60953017,2.141853448,29.14923953,758,10.30555556,47.6272202,-122.3922817,0.877564626,-7.349999905,1.690011431,2.339801875,1.12028446924034,-0.22684081187373,0,0.44,0.02,0,0,0.18,0.04,0,0,0.02,0.26,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-35-25.jpg",2025-01-28,"winter","return",10:35:25,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.61271367,2.049175705,27.89495937,767,10.41666667,47.6272183,-122.3922659,0.800173499,-7.71999979,1.403527201,0.079991653,1.232822859534,0.0820345398031177,0,0.52,0.14,0,0,0.02,0.06,0,0,0,0.2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-35-34.jpg",2025-01-28,"winter","return",10:35:34,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60588437,2.211541756,30.08992154,772,10.5,47.627221,-122.3922447,0.872205551,-7.829999924,1.667209148,0.111772191,1.28595125490709,-0.0442262836752978,0,0.62,0.06,0,0,0,0,0,0,0.02,0.24,0.04,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-35-46.jpg",2025-01-28,"winter","return",10:35:46,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.6115,2.136810345,29.08524629,779,10.58333333,47.6272168,-122.3922387,0.726206884,-8.149999619,1.159442347,0.066483952,1.187453126292,0.256890852135709,0,0.4,0.32,0,0,0,0.1,0,0,0,0.1,0.06,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-35-58.jpg",2025-01-28,"winter","return",10:35:58,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60502609,2.277478261,30.98440896,787,10.69444444,47.6272175,-122.392224,0.871695626,-7.859999657,1.669258324,0.105088241,1.35710617068233,0.182269656584844,0,0.58,0.2,0,0,0,0.04,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-07.jpg",2025-01-28,"winter","return",10:36:07,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60395228,2.352754881,32.00676842,792,10.77777778,47.6272223,-122.3921997,0.823427303,-8.050000191,1.489622144,0.127034689,1.34584268550627,0.164543673418004,0,0.6,0.2,0,0,0,0.08,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-16.jpg",2025-01-28,"winter","return",10:36:16,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60991793,2.126285097,28.93862937,798,10.83333333,47.627221,-122.3921903,0.864859588,-7.980000019,1.639965553,0.106864206,1.04552969572843,0.13231653180407,0,0.56,0.16,0.02,0,0.02,0.04,0,0,0,0.08,0.04,0,0.04,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-25.jpg",2025-01-28,"winter","return",10:36:25,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60692157,2.249281046,30.60569011,803,10.91666667,47.6272216,-122.3921764,0.808736379,-8.059999466,1.434207121,0.122148415,1.08721105869925,0.133702174166971,0,0.52,0.18,0,0,0,0.08,0,0,0.02,0.1,0.04,0.02,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-31.jpg",2025-01-28,"winter","return",10:36:31,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59647059,2.397668845,32.59984858,807,10.97222222,47.6272218,-122.3921631,0.889847482,-8.099999428,1.738616742,0.116484993,1.11913968673496,0.0984528278513706,0,0.5,0.14,0,0,0,0.1,0,0,0,0.12,0.1,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-40.jpg",2025-01-28,"winter","return",10:36:40,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59498048,2.548655098,34.64878531,813,11.05555556,47.62722,-122.3921519,0.856594346,-8.279999733,1.610623275,0.135949463,0.983448610161925,0.293178524265686,0,0.42,0.32,0,0,0,0.08,0,0,0.02,0.08,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-49.jpg",2025-01-28,"winter","return",10:36:49,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60150111,2.33864745,31.80914836,819,11.13888889,47.6272225,-122.3921378,0.911773816,-8.289999962,1.822637743,0.116734973,1.2516479613969,0.592511555897832,0,0.26,0.5,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-36-55.jpg",2025-01-28,"winter","return",10:36:55,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59983084,2.329421842,31.67971893,823,11.19444444,47.6272216,-122.3921278,0.701927186,-8.43999958,1.083556411,0.127308058,0.994036369394119,0.163184277253457,0,0.52,0.16,0.02,0,0,0.12,0,0,0,0.1,0,0.04,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-37-04.jpg",2025-01-28,"winter","return",10:37:04,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60798693,2.120849673,28.8605281,829,11.25,47.6272222,-122.3921169,0.760740717,-8.050000191,1.275438328,0.098900211,1.17057147064855,0.366362554441737,0,0.28,0.34,0,0,0,0.08,0,0,0,0.2,0.02,0,0.06,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-37-16.jpg",2025-01-28,"winter","return",10:37:16,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.61146204,2.046854664,27.86026438,835,11.36111111,47.6272232,-122.3921043,0.951366573,-8.229999542,1.988191266,0.062431222,1.16736340094605,0.458600670507948,0,0.28,0.54,0,0,0.02,0.08,0,0,0,0.06,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-37-28.jpg",2025-01-28,"winter","return",10:37:28,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60049673,2.570196078,34.95563582,843,11.47222222,47.6272202,-122.3920933,0.681132874,-8.449999809,1.01797496,0.091453979,1.08765179971459,0.295161094611239,0,0.36,0.32,0.02,0,0,0.12,0,0,0,0.12,0.04,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-37-37.jpg",2025-01-28,"winter","return",10:37:37,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60659913,2.103507625,28.6213961,849,11.52777778,47.6272177,-122.3920799,0.846862721,-8.289999962,1.57257633,0.116122618,0.903501237707377,0.22074895782777,0,0.5,0.18,0,0,0,0,0,0,0,0.08,0.06,0.1,0.04,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-37-46.jpg",2025-01-28,"winter","return",10:37:46,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59758849,2.48663113,33.81221823,855,11.61111111,47.6272167,-122.3920626,0.803240917,-8.109999657,1.414149999,0.102806832,0.889592186070982,0.114433942931311,0,0.42,0.12,0,0,0,0.02,0,0,0.04,0.24,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-37-55.jpg",2025-01-28,"winter","return",10:37:55,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.59786237,2.542946237,34.57840908,861,11.69444444,47.6272152,-122.392051,0.885870944,-7.699999809,1.738598986,0.107099488,1.14779506198356,-0.0379578851772542,0,0.38,0.06,0,0,0.06,0.14,0,0,0,0.24,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-38-04.jpg",2025-01-28,"winter","return",10:38:04,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60514534,2.300260304,31.29564236,867,11.77777778,47.6272145,-122.39204,0.80485897,-7.940000057,1.420620716,0.105318657,1.27728151555748,0.411182437627154,0,0.42,0.48,0,0,0,0.04,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBM_W25","2025_01_28_10-38-13.jpg",2025-01-28,"winter","return",10:38:13,"Elliott_Bay_Marina",2,"deep","EBM_W25_T2",13.60287174,2.271195652,30.89485252,873,11.86111111,47.6272127,-122.3920281,0.781999969,-7.989999771,1.340103109,0.093256407,0.901557604498108,0.254302565523781,0.02,0.36,0.28,0,0,0,0.08,0,0,0.02,0.04,0.1,0.02,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
