"location","img_name","key","site","transect","depth","depth_site_span","depth_transect_span","altitude","GPS_x","GPS_y","richness","Shannon","Simpson","Pielou","MDS1","MDS2","kelp_ratio","kelp_ratio_flipped","substrate_ratio","substrate_ratio_2","pebble_shell","hard_substrate_CCA","soft_sediment","shell_debris","cobble","pebble","hard_substrate","anthro_substrate","unknown","filamentous_brown","sargassum","sugar_kelp","green_algae","textured_kelp","other_brown_kelp","red_algae","coralline_algae","kelp_bryozoan","sessile_invert","mobile_invert","AN_large","AN_plumose","CL_siphon","CR_cancer","CR_kelp","CR_sharp","CU_burrow","CU_cali","fish_gunn","fish_sculp","GR_kelp","GR_lingcod","GR_painted","RF_brown","RF_copper","SP_stripe","SP_kelp","SP_pile","SP_shiner","SS_blood","SS_leather","SS_ochre"
"Elliott_Bay_Marina","2022_9_29_11-41-39_312.jpg","2_1","2","1",10.18032,4.63296,3.41376,0.928,47.62717375,-122.3934684,7,1.52063108667695,0.726779513888889,0.781449794799195,0.102440569680378,0.592416893742596,1,1,2.3,16.3,48,2,20,42,0,6,2,0,13,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-41-39_360.jpg","2_1","2","1",10.57656,4.63296,3.41376,1.063111111,47.62718354,-122.3935364,7,1.4760084856585,0.726325858220852,0.758518314103587,0.525029393422079,-0.291631217034966,0,39,2,30,29,0,16,28,0,1,0,0,1,5,0,0,0,38,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-41-39_0.jpg","2_1","2","1",12.25296,4.63296,3.41376,1.009111111,47.6270751,-122.3930206,5,1.14020419179558,0.6112,0.708448696893902,0.744420881337851,-0.531566313201417,0,54,4,4,3,0,0,0,31,3,0,0,10,0,0,0,0,53,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-41-39_344.jpg","2_1","2","1",10.63752,4.63296,3.41376,0.885666667,47.62717916,-122.3935175,7,1.42092404232868,0.686,0.730210509986033,0.510071656132793,-0.317073976393961,0,49,0.7,9,26,2,11,25,0,1,2,0,6,0,0,0,0,48,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_416.jpg","2_2","2","2",8.29056,4.63296,1.88976,1.429333333,0,0,9,1.24363493793699,0.5208,0.566002652056942,0.698654506146069,-0.540501802061704,0,69,0.8,1,8,8,2,2,8,6,6,0,2,0,0,0,0,68,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_424.jpg","2_2","2","2",8.04672,4.63296,1.88976,1.980444444,0,0,5,1.11987680455711,0.5896,0.695818581074317,0.894836728784476,-0.464563565495558,0,59,0,0,0,24,0,0,4,0,24,0,12,0,0,0,0,58,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_216.jpg","2_2","2","2",9.23544,4.63296,1.88976,0.696222222,0,0,5,1.17545696794552,0.6232,0.730352478256067,0.904599024400305,-0.33514963916484,0,55,0.1,0.1,0,16,0,0,4,0,16,0,2,0,0,0,0,54,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_96.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.662444444,0,0,7,1.50573861128727,0.734210794816855,0.773796576382658,0.985505497372412,-0.0275621344906341,0,29,0.1,0.5,4,10,0,4,0,0,10,0,0,16,0,0,0,28,0,38,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_304.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.311777778,0,0,9,1.32746614999354,0.640873015873016,0.604155880871711,1.02060275951142,-0.544545778096225,0,41,0,0,0,34,0,0,2,0,30,0,2,0,0,0,0,40,0,2,4,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_24.jpg","2_2","2","2",9.05256,4.63296,1.88976,0.852888889,0,0,4,0.933111337465492,0.5304,0.673097549579367,0.960961576012394,-0.657972309871957,0,63,0,0.1,2,28,8,2,0,0,28,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_208.jpg","2_2","2","2",9.11352,4.63296,1.88976,0.628333333,0,0,8,1.70826015319328,0.7656,0.821499483853388,0.820798749694945,-0.194681230151139,0,41,0,0,0,24,8,0,2,0,16,0,4,4,0,0,0,40,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_256.jpg","2_2","2","2",9.20496,4.63296,1.88976,0.678,0,0,8,1.66859504447452,0.759683465222824,0.802424598638431,0.728386634497576,-0.179520940029726,0,37,0,0.2,4,26,4,4,4,0,26,0,4,4,0,0,0,36,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_264.jpg","2_2","2","2",9.20496,4.63296,1.88976,0.921555556,0,0,6,1.02896036269676,0.519949024605431,0.574273712721085,1.05289147410853,-0.667061479349054,0,67,0,0,0,28,0,0,0,0,22,0,0,0,0,0,0,66,0,4,6,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_64.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.031555556,0,0,9,1.57263291874471,0.742214532871972,0.715736085863044,1.03954193147001,-0.291843753567409,0,35,0,0,0,34,2,0,0,0,34,0,2,16,0,0,0,34,0,10,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_104.jpg","2_2","2","2",9.20496,4.63296,1.88976,0.830111111,0,0,6,1.43028507835597,0.7304,0.798257301228153,0.239981619596054,-0.65892012646397,0.8,1.3,0,0,0,32,0,0,2,0,32,0,0,2,0,24,0,32,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_224.jpg","2_2","2","2",9.20496,4.63296,1.88976,0.715111111,0,0,8,1.57168955107118,0.72385060288207,0.755822907049131,0.976829744857854,-0.378248960762382,0,47,0,0,0,30,0,0,4,0,18,0,0,2,0,0,0,46,0,14,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_128.jpg","2_2","2","2",9.11352,4.63296,1.88976,0.964333333,0,0,8,1.49119636073756,0.68,0.717113864875915,0.672607772907364,-0.355641415985554,0.1,7.3,0.1,0.1,0,8,4,0,0,0,6,4,4,0,0,6,0,50,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_176.jpg","2_2","2","2",9.02208,4.63296,1.88976,0.916333333,0,0,6,1.47215086080913,0.713869221157851,0.821623039304142,0.581965612825331,-0.249127355345105,0.2,4.8,0.1,0.1,0,8,6,0,0,0,8,0,6,0,0,8,0,42,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_312.jpg","2_2","2","2",9.05256,4.63296,1.88976,1.112444444,0,0,5,1.05175241513073,0.55893377759267,0.653490518028164,1.19207874034286,0.119687440566685,0.1,13,0,0,0,62,2,0,0,0,60,0,0,0,0,0,0,12,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_112.jpg","2_2","2","2",9.17448,4.63296,1.88976,0.982555556,0,0,7,1.49705414016797,0.7224,0.769333641070092,0.939246067326267,-0.292957498811309,0,41,0,0,0,36,0,0,6,0,30,0,2,2,0,0,0,40,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_376.jpg","2_2","2","2",9.35736,4.63296,1.88976,0.969666667,0,0,5,1.25526169794718,0.668469442942131,0.779937944949199,0.848565533329307,-0.359120810025586,0,41,0.1,0.3,6,24,0,4,0,2,24,0,16,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_8.jpg","2_2","2","2",9.35736,4.63296,1.88976,0.994333333,0,0,5,1.10527882072386,0.594633200693807,0.686748343744583,0.933030257704174,-0.544226268116119,0,57,0,0,0,26,12,0,0,0,26,0,4,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_384.jpg","2_2","2","2",9.35736,4.63296,1.88976,0.530555556,0,0,6,1.42442024547832,0.688999547306474,0.794984075676187,0.774616380509721,-0.325351531566435,0,47,0.2,0.2,4,20,0,0,10,4,20,0,10,0,0,0,0,46,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_328.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.942333333,0,0,12,2.00096025965948,0.815018875624936,0.805245645678558,0.476945629265894,-0.200613908063951,0,35,0.3,1.2,20,16,6,16,6,4,14,0,10,0,0,0,0,34,0,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_80.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.008222222,0,0,4,0.827840108238367,0.52537865649208,0.597160409402238,1.17152458543893,-0.606959974944827,0,41,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,40,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_240.jpg","2_2","2","2",9.35736,4.63296,1.88976,0.783444444,0,0,8,0.905892138705022,0.398500576701269,0.435642032030011,0.958973039310751,-0.79894055340724,0,79,0.1,0.1,0,14,0,0,2,0,2,0,0,0,0,0,0,78,0,4,12,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_136.jpg","2_2","2","2",8.96112,4.63296,1.88976,1.239444444,0,0,7,1.33814328987643,0.6392,0.687669618520701,0.725380727377401,-0.442364434329572,0.1,7.9,0.1,0.1,0,12,0,0,0,0,6,0,2,0,0,6,2,54,0,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_168.jpg","2_2","2","2",8.86968,4.63296,1.88976,1.020888889,0,0,7,1.29269794567975,0.664552095347943,0.664315331469607,1.21351888378536,0.343905756911532,0.1,15,0.1,0.1,0,6,0,0,0,0,4,0,0,34,0,0,0,14,0,46,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_40.jpg","2_2","2","2",8.9916,4.63296,1.88976,0.809888889,0,0,8,1.32048728919419,0.655324875048058,0.635020154559124,1.09083715869555,-0.513333089365708,0,35,0,0,0,48,0,0,10,0,48,0,2,0,0,0,0,34,0,0,0,0,2,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_368.jpg","2_2","2","2",9.35736,4.63296,1.88976,0.998888889,0,0,3,0.834498112572944,0.485630987088713,0.759592916609952,0.964054618368037,-0.514448929318968,0,67,0.1,0.1,0,10,0,0,0,0,10,0,22,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_248.jpg","2_2","2","2",9.20496,4.63296,1.88976,0.890222222,0,0,9,1.2822952172959,0.571778389960208,0.583597703449358,0.863016003363967,-0.689041637114106,0,21,0,0.1,2,24,0,2,0,0,16,0,2,0,0,2,0,62,0,2,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_408.jpg","2_2","2","2",8.59536,4.63296,1.88976,1.173444444,0,0,5,1.23497137823985,0.66125,0.767330860481652,0.836575530525798,-0.0312860506092583,0,33,1.7,1.7,4,2,0,0,10,4,2,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_280.jpg","2_2","2","2",9.38784,4.63296,1.88976,0.926,0,0,7,0.78664285106157,0.343137254901961,0.404254457197555,0.673938928077999,-0.845241746102194,0.1,9.2,0.1,0.1,0,6,0,0,2,0,6,0,0,0,0,8,0,82,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_48.jpg","2_2","2","2",8.9916,4.63296,1.88976,0.476888889,0,0,7,1.09434695167312,0.545367166474433,0.562383084442206,0.905361717328937,-0.611352066056394,0,65,0,0.1,2,24,0,2,6,0,24,0,0,0,0,0,0,64,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_192.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.053222222,0,0,6,1.5084643371701,0.7376,0.841889976348216,0.950920363444961,0.382802522938411,0.1,15,0.1,0.1,0,8,4,0,0,0,0,0,6,34,0,0,0,14,0,34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_288.jpg","2_2","2","2",9.38784,4.63296,1.88976,1.128444444,0,0,8,1.65076290307599,0.77758554402153,0.793849151317069,0.896703322435251,-0.133087479334449,0.3,3,0,0,0,32,0,0,0,0,20,0,0,0,0,8,0,26,0,32,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_120.jpg","2_2","2","2",9.17448,4.63296,1.88976,0.507444444,0,0,8,1.44591987869768,0.6592,0.695340479506638,0.848142764077992,-0.503506412805451,0.1,11,0,0,0,24,0,0,2,0,16,0,0,2,0,4,0,54,0,12,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_272.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.676,0,0,9,1.70900023590989,0.764256763125648,0.777799526519848,0.52114735254167,-0.606685961326426,0.4,2.6,0,0,0,46,0,0,0,0,38,0,6,2,0,10,0,28,0,8,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_392.jpg","2_2","2","2",9.23544,4.63296,1.88976,0.4736,0,0,7,1.60818195696891,0.7472,0.826442041915267,0.641344964571315,-0.238391308450275,0,43,0.6,0.8,16,20,2,4,10,12,20,0,10,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_344.jpg","2_2","2","2",9.54024,4.63296,1.88976,0.827666667,0,0,8,1.55166044659841,0.68054977092878,0.746190943817028,0.613297116156343,-0.324724778897324,0,53,0.7,1,12,12,8,4,4,8,10,0,10,0,0,0,0,52,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_32.jpg","2_2","2","2",9.02208,4.63296,1.88976,0.899777778,0,0,4,0.951599932164555,0.571349480968858,0.686434251522038,1.07424093965397,-0.611060642872746,0,43,0,0,0,36,0,0,6,0,36,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_336.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.526666667,0,0,9,1.7540905951706,0.781552902765024,0.798321033390749,0.539532320845838,-0.0874009086534633,0,21,0.1,0.6,20,36,10,16,2,4,36,0,8,0,0,0,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_352.jpg","2_2","2","2",9.41832,4.63296,1.88976,0.898,0,0,7,1.52250780821036,0.715535193669304,0.782414238884305,0.653335105068074,0.109507920018233,0,25,0.1,0.7,4,6,10,4,2,0,6,0,8,0,0,0,0,24,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_232.jpg","2_2","2","2",9.26592,4.63296,1.88976,0.758111111,0,0,7,0.85361657217829,0.372164552095348,0.438672141461772,0.889058540845577,-0.829763961886391,0,81,0.1,0.1,0,6,0,0,10,0,4,0,0,0,0,0,2,80,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"Elliott_Bay_Marina","2022_9_29_11-59-23_56.jpg","2_2","2","2",8.9916,4.63296,1.88976,1.264,0,0,5,1.31507603706346,0.687145557655955,0.817102683429739,1.01507963387193,-0.376509820815708,0,37,0,0,0,34,0,0,12,0,34,0,0,4,0,0,0,36,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_296.jpg","2_2","2","2",9.38784,4.63296,1.88976,0.612666667,0,0,11,1.6491656744196,0.696663605754515,0.687755505057986,0.678816733539685,-0.46074423743625,0.1,7.3,0,0,0,20,2,0,2,0,18,0,4,4,0,6,0,50,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_72.jpg","2_2","2","2",9.08304,4.63296,1.88976,1.091,0,0,7,0.893691573650099,0.388484217828651,0.4592666182886,1.26584246995262,0.407117833325098,1,1,0,0,0,72,0,0,2,0,72,0,4,4,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_144.jpg","2_2","2","2",9.05256,4.63296,1.88976,11.28154545,0,0,6,1.66528412556684,0.791666666666667,0.929412766705952,0.817432303509326,0.0985218158203842,0.1,19,0,0.4,8,20,6,8,0,0,20,0,0,14,0,0,0,18,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_152.jpg","2_2","2","2",9.02208,4.63296,1.88976,0.563222222,0,0,6,1.24569047844612,0.6512,0.695233093414485,1.10506663341363,0.0600677506574426,0,21,0,0,0,26,2,0,0,0,24,0,0,2,0,0,0,20,0,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_320.jpg","2_2","2","2",9.02208,4.63296,1.88976,1.251888889,0,0,13,1.86479028380131,0.752354570637119,0.727028110078104,0.695529130395695,-0.321331022659419,0,43,0.2,0.3,6,20,4,2,6,4,18,0,4,0,0,0,0,42,0,6,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_432.jpg","2_2","2","2",7.65048,4.63296,1.88976,2.161,0,0,5,0.97622108766697,0.47713897691263,0.60656026562127,0.82695631258646,-0.478847057299862,0,67,0.1,0.1,0,6,0,0,4,0,6,0,14,0,0,0,0,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_0.jpg","2_2","2","2",9.35736,4.63296,1.88976,1.081888889,0,0,8,1.41155382788769,0.666601313596706,0.678813902480469,0.882887634412367,-0.456135491033563,0,51,0,0.2,4,28,4,4,0,0,28,0,0,4,0,0,0,50,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_11-59-23_360.jpg","2_2","2","2",9.4488,4.63296,1.88976,0.968444444,0,0,7,1.33823966389354,0.6571904715224,0.687719144968344,0.969394037337923,-0.557091558850019,0,53,0.1,0.1,0,12,0,0,2,0,12,0,8,24,0,0,0,52,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_11-59-23_200.jpg","2_2","2","2",9.20496,4.63296,1.88976,1.005888889,0,0,5,1.29474343988474,0.6696,0.804469330492271,0.941518380513491,-0.214466652759323,0,47,0.1,0.1,0,8,8,0,0,0,8,0,0,6,0,0,0,46,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_304.jpg","3_1","3","1",4.35864,10.3632,6.91896,1.0474,47.62717375,-122.3915892,9,1.76734140664302,0.800362154821186,0.804351737584165,0.885127225910573,0.182931879511869,0.1,15,0,0.1,1,27,0,1,3,0,26,0,20,21,0,0,2,14,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_472.jpg","3_1","3","1",4.45008,10.3632,6.91896,1.0824375,47.62719293,-122.391798,9,2.00951363152502,0.841954902560963,0.914569066927709,0.348265296563975,0.12689970762432,1.7,0.6,0,0.2,5,36,0,5,0,0,28,0,10,3,0,11,11,6,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_272.jpg","3_1","3","1",5.27304,10.3632,6.91896,1.361666667,47.62715255,-122.3915646,5,1.19981437260834,0.653698979591837,0.745486584688286,1.13481234828388,0.57025082207529,1,1,0,0,0,29,0,0,0,0,21,0,24,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Elliott_Bay_Marina","2022_9_29_10-12-09_464.jpg","3_1","3","1",4.2672,10.3632,6.91896,0.948666667,47.62719488,-122.391787,8,1.67476978281368,0.774629938241349,0.805394020098662,0.515452404728092,0.332804502984342,2.4,0.4,0,0.1,2,32,0,2,0,0,32,0,16,0,0,11,6,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_216.jpg","3_1","3","1",5.66928,10.3632,6.91896,4.5838,47.62710939,-122.3914995,8,1.44404052759842,0.6754,0.694436702669641,0.84266014257204,-0.435518247609425,0,52,0.1,0.1,1,28,2,0,7,1,21,0,10,0,0,0,0,51,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_480.jpg","3_1","3","1",5.1816,10.3632,6.91896,4.596466667,47.62719174,-122.3918039,7,1.75371715158067,0.808114961961116,0.901232337182705,0.319244037467984,-0.381063843805474,0.9,1.1,0,0,0,36,0,0,0,0,28,0,15,0,0,13,1,15,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_544.jpg","3_1","3","1",5.51688,10.3632,6.91896,1.1434,47.62715548,-122.3918939,9,1.90583357573924,0.832986255726781,0.867382240030172,0.725800754090844,0.0728036568780645,0.2,4.2,0,0,0,31,1,0,0,0,20,0,9,1,0,4,10,20,0,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_264.jpg","3_1","3","1",5.51688,10.3632,6.91896,1.721933333,47.62714574,-122.3915587,5,1.31349694312244,0.683159722222222,0.816121537199233,1.12271395504094,0.227899421371218,0.1,12,0,0,0,39,0,0,0,0,29,0,43,0,0,0,0,11,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_624.jpg","3_1","3","1",7.52856,10.3632,6.91896,2.240857143,47.62709828,-122.3919769,9,1.95145257576481,0.841341268689215,0.888144341681556,0.562825868536768,0.207770697925345,0.8,1.2,0,0,0,26,0,0,10,0,20,0,16,0,0,7,1,9,0,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_136.jpg","3_1","3","1",7.0104,10.3632,6.91896,0.857866667,47.62706949,-122.3913939,5,0.84364646391854,0.4392,0.524187020450274,0.988195811311546,-0.664600045760246,0,73,0,0,0,22,0,0,0,0,20,0,4,0,0,0,0,72,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_720.jpg","3_1","3","1",7.80288,10.3632,6.91896,1.393066667,47.6271097,-122.3921066,5,0.924611053618121,0.551906675816096,0.574493148492909,1.17119280789085,0.586507390752085,1,1,0,0,0,52,0,0,0,0,52,0,43,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elliott_Bay_Marina","2022_9_29_10-12-09_184.jpg","3_1","3","1",6.4008,10.3632,6.91896,1.058333333,47.62709309,-122.3914592,6,1.16923596306099,0.625554733727811,0.652563015930221,1.17022883174281,0.59032103686298,2,0.5,0,0,0,43,0,0,0,0,43,0,46,0,0,1,0,0,0,2,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
