key,site,transect,depth,depth_site_span,depth_transect_span,altitude,GPS_x,GPS_y,richness,Shannon,Simpson,Pielou,img_name,soft_sediment,shell_debris,cobble,pebble,hard_substrate,anthro_substrate,unknown,filamentous_brown,sargassum,sugar_kelp,green_algae,textured_kelp,other_brown_kelp,red_algae,coralline_algae,kelp_bryozoan,sessile_invert,mobile_invert
1_3,1,3,5.66928,1.28016,0.48768,0.8894,47.63047725,-122.3985661,6,1.377007662,0.649162517,0.768522609,2022_10_06_14-23-32_96.jpg,0,10,10,4,0,0,0,0,0,52,12,6,0,0,0,0,0,0
1_3,1,3,5.82168,1.28016,0.48768,0.975666667,47.63045351,-122.398442,7,1.240472211,0.6096,0.637476613,2022_10_06_14-23-32_8.jpg,0,8,4,2,0,0,2,0,0,56,2,0,0,26,0,0,0,0
1_3,1,3,5.66928,1.28016,0.48768,0.930333333,47.63047278,-122.3985176,7,1.236539654,0.597107438,0.635455678,2022_10_06_14-23-32_64.jpg,0,16,12,2,0,0,2,0,0,52,2,0,0,2,0,0,0,0
1_3,1,3,5.57784,1.28016,0.48768,0.954666667,47.63046854,-122.3986976,6,0.941654143,0.459259259,0.525547184,2022_10_06_14-23-32_184.jpg,0,2,0,4,0,0,2,0,0,64,0,16,0,0,0,2,0,0
1_3,1,3,5.69976,1.28016,0.48768,0.917777778,47.63047518,-122.3985428,4,0.554602642,0.257369615,0.400061241,2022_10_06_14-23-32_80.jpg,0,4,2,0,0,0,0,0,0,72,6,0,0,0,0,0,0,0
1_3,1,3,5.45592,1.28016,0.48768,0.897111111,47.63044835,-122.3988761,7,1.838526688,0.832837597,0.944815818,2022_10_06_14-23-32_296.jpg,0,0,14,0,0,0,10,0,0,10,18,12,0,16,0,0,2,0
1_3,1,3,5.69976,1.28016,0.48768,0.9245,47.63047634,-122.3985539,5,0.566487357,0.2528,0.351978385,2022_10_06_14-23-32_88.jpg,0,8,2,2,0,0,0,0,0,86,0,0,0,2,0,0,0,0
1_3,1,3,5.66928,1.28016,0.48768,0.970444444,47.63046729,-122.398498,8,1.619704359,0.733369389,0.778913149,2022_10_06_14-23-32_48.jpg,2,10,8,4,0,0,0,0,0,38,2,4,0,18,0,0,0,0
1_3,1,3,5.39496,1.28016,0.48768,0.9902,47.63045164,-122.399,7,1.017183381,0.518518519,0.522728854,2022_10_06_14-23-32_376.jpg,2,2,0,0,0,0,2,0,0,52,21,0,0,0,0,1,0,1
1_3,1,3,5.60832,1.28016,0.48768,0.924222222,47.63047851,-122.3985908,4,0.355698011,0.145956607,0.256581878,2022_10_06_14-23-32_112.jpg,0,2,2,0,0,0,2,0,0,72,0,0,0,0,0,0,0,0
1_3,1,3,5.45592,1.28016,0.48768,1.011,47.63044787,-122.398843,4,0.6535626,0.350384789,0.471445761,2022_10_06_14-23-32_272.jpg,0,2,0,0,0,0,0,0,0,74,16,0,0,0,0,0,2,0
1_3,1,3,5.60832,1.28016,0.48768,0.867666667,47.63046113,-122.3987419,4,1.105116294,0.587289993,0.797172898,2022_10_06_14-23-32_208.jpg,0,0,8,0,0,0,0,0,0,44,8,0,0,14,0,0,0,0
1_3,1,3,5.85216,1.28016,0.48768,0.905666667,47.6304576,-122.3984635,6,1.042757766,0.5032,0.58197419,2022_10_06_14-23-32_24.jpg,0,16,2,4,0,0,0,0,0,68,0,8,0,0,0,2,0,0
1_3,1,3,5.4864,1.28016,0.48768,0.969444444,47.63045403,-122.3987974,6,1.166690348,0.587962963,0.651142281,2022_10_06_14-23-32_240.jpg,0,6,0,2,0,0,2,0,0,42,2,18,0,0,0,0,0,0
1_3,1,3,5.57784,1.28016,0.48768,0.931333333,47.63045622,-122.398781,5,1.144390991,0.5939192,0.711050102,2022_10_06_14-23-32_232.jpg,0,6,4,0,0,0,0,0,0,56,26,0,0,6,0,0,0,0
1_3,1,3,5.57784,1.28016,0.48768,0.969111111,47.63046916,-122.3986849,7,1.147882789,0.532367587,0.589895063,2022_10_06_14-23-32_176.jpg,0,8,14,2,0,0,0,0,0,62,2,0,0,4,0,0,0,2
1_3,1,3,5.4864,1.28016,0.48768,0.924888889,47.6304485,-122.3988554,8,1.503358167,0.7064,0.722962457,2022_10_06_14-23-32_280.jpg,2,32,6,8,0,0,6,0,0,42,2,0,0,0,0,0,2,0
1_3,1,3,5.4864,1.28016,0.48768,0.997,47.63045824,-122.3987593,7,0.988611393,0.43158464,0.508045756,2022_10_06_14-23-32_216.jpg,0,2,8,4,2,0,0,0,0,64,4,0,0,0,0,0,2,0
1_3,1,3,5.69976,1.28016,0.48768,0.996777778,47.63047075,-122.3985098,4,0.444030309,0.193576389,0.320300162,2022_10_06_14-23-32_56.jpg,0,4,0,0,0,0,0,0,0,86,2,0,0,0,0,4,0,0
1_3,1,3,5.45592,1.28016,0.48768,0.975555556,47.6304526,-122.3988086,2,0.099623389,0.03998334,0.14372617,2022_10_06_14-23-32_248.jpg,0,0,2,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0
1_3,1,3,5.54736,1.28016,0.48768,0.987,47.63047029,-122.3986426,7,1.261233309,0.585589338,0.648145707,2022_10_06_14-23-32_144.jpg,2,16,8,0,0,0,0,0,0,60,6,0,0,2,0,4,0,0
1_3,1,3,5.54736,1.28016,0.48768,1.01,47.630457,-122.3987715,6,1.24631274,0.619794484,0.695580384,2022_10_06_14-23-32_224.jpg,0,8,2,2,0,0,0,0,0,48,20,6,0,0,0,0,0,0
2_1,2,1,10.30224,4.63296,3.41376,0.870333333,47.62720378,-122.3935912,6,1.409150762,0.688802083,0.786462014,2022_9_29_11-41-39_400.jpg,14,47,0,11,0,0,3,0,0,0,0,18,0,3,0,0,0,0
2_1,2,1,12.10056,4.63296,3.41376,0.999777778,47.62707296,-122.3930406,11,2.238018611,0.8836,0.933326253,2022_9_29_11-41-39_16.jpg,11,11,5,9,6,0,18,0,0,9,3,13,0,14,1,0,0,0
2_1,2,1,8.86968,4.63296,3.41376,0.893555556,47.62723224,-122.3935977,8,1.271332227,0.6136,0.611381566,2022_9_29_11-41-39_464.jpg,0,20,3,2,1,0,2,1,0,0,0,57,0,14,0,0,0,0
2_1,2,1,11.15568,4.63296,3.41376,1.069777778,47.62708047,-122.3932258,8,1.860482656,0.8186,0.894703034,2022_9_29_11-41-39_144.jpg,30,18,3,8,0,0,4,7,0,0,0,16,0,14,0,0,0,0
2_1,2,1,10.57656,4.63296,3.41376,0.965777778,47.62718717,-122.3935457,4,0.511214633,0.2494,0.368763408,2022_9_29_11-41-39_368.jpg,3,10,0,1,0,0,0,0,0,0,0,86,0,0,0,0,0,0
2_1,2,1,10.18032,4.63296,3.41376,0.995555556,47.62717655,-122.3934794,8,1.601274696,0.746658504,0.770050354,2022_9_29_11-41-39_320.jpg,6,25,1,7,0,0,5,1,0,0,0,39,0,15,0,0,0,0
2_1,2,1,10.42416,4.63296,3.41376,0.870777778,47.62720091,-122.3935762,8,1.486840862,0.7156,0.715019313,2022_9_29_11-41-39_392.jpg,12,44,1,15,0,0,2,0,0,1,0,23,0,2,0,0,0,0
2_1,2,1,12.13104,4.63296,3.41376,1.124,47.62706494,-122.3930664,9,1.809043933,0.794,0.823331375,2022_9_29_11-41-39_32.jpg,35,4,5,8,0,0,20,1,0,0,2,10,0,15,0,0,0,0
2_1,2,1,9.906,4.63296,3.41376,1.152777778,47.62717149,-122.3934617,8,1.407966311,0.658734451,0.677088671,2022_9_29_11-41-39_304.jpg,14,46,0,2,1,0,9,2,0,0,0,0,0,11,0,0,0,1
2_1,2,1,11.46048,4.63296,3.41376,1.030666667,47.6270845,-122.3932553,8,1.746102093,0.79651426,0.83969761,2022_9_29_11-41-39_168.jpg,17,11,10,17,0,0,1,6,0,1,0,0,0,31,0,0,0,0
2_1,2,1,12.28344,4.63296,3.41376,0.811111111,47.62706398,-122.3931066,7,1.492618283,0.725263046,0.767054061,2022_9_29_11-41-39_64.jpg,15,1,4,3,0,0,38,0,0,0,0,29,0,7,0,0,0,0
2_1,2,1,11.18616,4.63296,3.41376,0.933777778,47.62711695,-122.3933564,5,1.140008494,0.5904,0.708327103,2022_9_29_11-41-39_232.jpg,7,25,3,7,0,0,58,0,0,0,0,0,0,0,0,0,0,0
2_1,2,1,11.15568,4.63296,3.41376,1.007111111,47.62710676,-122.3933342,6,1.462393482,0.732578308,0.816177342,2022_9_29_11-41-39_216.jpg,8,20,0,29,0,0,4,0,0,0,0,36,0,2,0,0,0,0
2_1,2,1,10.42416,4.63296,3.41376,0.861777778,47.6271959,-122.393566,8,1.589643347,0.7442,0.764456858,2022_9_29_11-41-39_384.jpg,9,35,1,8,0,0,9,1,0,0,0,33,0,4,0,0,0,0
2_1,2,1,12.25296,4.63296,3.41376,0.957888889,47.6270739,-122.3930316,10,2.023069739,0.850425331,0.878608024,2022_9_29_11-41-39_8.jpg,11,13,14,10,3,0,13,0,0,1,1,22,0,4,0,0,0,0
2_1,2,1,10.24128,4.63296,3.41376,1.020555556,47.62716212,-122.3934322,8,1.742459636,0.7832,0.837945959,2022_9_29_11-41-39_280.jpg,24,12,2,11,0,0,3,0,0,8,0,35,0,5,0,0,0,0
2_1,2,1,12.16152,4.63296,3.41376,1.099888889,47.62706016,-122.3930874,6,1.193005688,0.622997653,0.665829152,2022_9_29_11-41-39_48.jpg,20,0,0,0,0,0,54,0,0,1,4,1,0,19,0,0,0,0
2_1,2,1,10.18032,4.63296,3.41376,1.005777778,47.62718039,-122.3934933,8,1.026366084,0.439,0.493577753,2022_9_29_11-41-39_328.jpg,1,4,1,0,7,0,3,3,0,0,0,74,0,7,0,0,0,0
2_1,2,1,11.61288,4.63296,3.41376,1.03,47.62707269,-122.3931658,7,1.404263593,0.688501173,0.721648732,2022_9_29_11-41-39_104.jpg,9,13,0,4,0,0,24,0,0,1,0,47,0,1,0,0,0,0
2_1,2,1,12.13104,4.63296,3.41376,1.045,47.62707158,-122.3930505,8,1.715385192,0.784722222,0.824925903,2022_9_29_11-41-39_24.jpg,32,3,5,16,0,0,22,0,0,1,0,4,0,13,0,0,0,0
2_1,2,1,9.78408,4.63296,3.41376,0.524444444,47.62722938,-122.3936273,5,1.138173297,0.623906706,0.707186831,2022_9_29_11-41-39_448.jpg,0,36,0,9,0,0,5,0,0,0,1,47,0,0,0,0,0,0
2_1,2,1,10.60704,4.63296,3.41376,0.911,47.62719124,-122.3935554,8,1.720757783,0.774535124,0.827509573,2022_9_29_11-41-39_376.jpg,16,34,0,3,0,0,8,4,0,1,0,10,0,12,0,0,0,0
2_1,2,1,10.14984,4.63296,3.41376,0.8292,47.62716758,-122.3934435,8,1.823889688,0.819100092,0.877105536,2022_9_29_11-41-39_288.jpg,15,28,0,2,0,0,9,19,0,0,0,11,0,14,0,0,0,1
2_1,2,1,11.18616,4.63296,3.41376,1.120444444,47.62710067,-122.3933126,9,1.765910341,0.768901133,0.803700432,2022_9_29_11-41-39_200.jpg,40,11,2,7,0,0,9,2,0,0,3,6,0,19,0,0,0,0
2_1,2,1,12.25296,4.63296,3.41376,0.956222222,47.62706229,-122.3930975,4,1.256889262,0.675849403,0.906653953,2022_9_29_11-41-39_56.jpg,16,0,0,0,0,0,48,0,0,0,0,16,0,19,0,0,0,0
2_1,2,1,10.3632,4.63296,3.41376,1.0473,47.62721232,-122.3936303,7,1.386487873,0.691,0.71251382,2022_9_29_11-41-39_424.jpg,11,35,1,0,0,0,6,0,0,1,0,41,0,5,0,0,0,0
2_1,2,1,11.55192,4.63296,3.41376,1.005,47.62707102,-122.3931527,7,1.512826987,0.697,0.777439281,2022_9_29_11-41-39_96.jpg,9,13,0,2,14,0,4,0,0,0,0,50,0,8,0,0,0,0
2_1,2,1,9.20496,4.63296,3.41376,1.001222222,47.62723086,-122.3936137,7,1.508341371,0.708116319,0.77513413,2022_9_29_11-41-39_456.jpg,1,46,3,7,0,0,13,0,0,0,0,11,0,15,0,0,0,0
2_1,2,1,11.61288,4.63296,3.41376,0.852666667,47.62707386,-122.3931753,7,1.496969348,0.745,0.769290067,2022_9_29_11-41-39_112.jpg,28,8,1,4,0,0,28,0,0,0,1,0,0,30,0,0,0,0
2_1,2,1,10.5156,4.63296,3.41376,0.840555556,47.62715563,-122.3934199,6,1.42149954,0.678286747,0.793353999,2022_9_29_11-41-39_272.jpg,50,14,0,4,0,0,5,13,0,0,0,0,0,11,0,0,0,0
2_1,2,1,11.06424,4.63296,3.41376,0.691,47.62712528,-122.3933657,7,1.497955878,0.7328,0.769797043,2022_9_29_11-41-39_240.jpg,5,18,1,30,0,0,37,0,0,0,0,2,0,7,0,0,0,0
2_1,2,1,11.1252,4.63296,3.41376,1.074,47.62707907,-122.3932157,10,2.004372776,0.847668605,0.870488036,2022_9_29_11-41-39_136.jpg,16,14,13,3,0,0,10,2,0,0,2,15,0,23,0,0,0,1
2_1,2,1,10.5156,4.63296,3.41376,1.002111111,47.6271435,-122.3933919,6,1.521415562,0.7598,0.849118192,2022_9_29_11-41-39_256.jpg,17,20,0,3,0,0,32,0,0,0,0,26,0,0,0,0,0,2
2_1,2,1,10.42416,4.63296,3.41376,0.746444444,47.62720855,-122.3936151,7,1.142101724,0.570179092,0.586924183,2022_9_29_11-41-39_416.jpg,7,24,1,2,0,0,4,0,0,0,0,59,0,1,0,0,0,0
2_1,2,1,11.18616,4.63296,3.41376,1.047777778,47.62711117,-122.3933463,6,1.378826568,0.6976,0.76953776,2022_9_29_11-41-39_224.jpg,36,11,7,6,0,0,39,0,0,0,0,0,0,1,0,0,0,0
2_1,2,1,11.36904,4.63296,3.41376,0.881444444,47.62710427,-122.3933243,9,1.849926168,0.8216,0.841937682,2022_9_29_11-41-39_208.jpg,17,14,3,14,0,0,26,0,0,0,4,20,0,1,0,0,0,1
2_1,2,1,11.8872,4.63296,3.41376,0.962222222,47.62706758,-122.3931265,7,1.786272905,0.808888889,0.917962685,2022_9_29_11-41-39_80.jpg,12,8,3,12,0,0,11,0,0,0,0,29,0,15,0,0,0,0
2_1,2,1,11.55192,4.63296,3.41376,0.745222222,47.62707549,-122.3931878,8,1.726615026,0.789244341,0.830326312,2022_9_29_11-41-39_120.jpg,13,21,1,8,0,0,33,0,0,0,1,13,0,7,0,0,0,0
2_1,2,1,10.2108,4.63296,3.41376,1.069444444,47.62718264,-122.3935038,9,1.219854117,0.5286,0.555179534,2022_9_29_11-41-39_336.jpg,6,11,3,2,0,0,7,2,0,1,0,67,0,0,0,0,1,0
2_1,2,1,11.8872,4.63296,3.41376,0.865444444,47.62706926,-122.3931394,7,1.67962463,0.79179509,0.863156313,2022_9_29_11-41-39_88.jpg,20,24,3,18,3,0,25,0,0,0,0,0,0,4,0,0,0,0
2_1,2,1,12.13104,4.63296,3.41376,1.143444444,47.62706097,-122.3930762,6,1.275860237,0.6604,0.712071156,2022_9_29_11-41-39_40.jpg,48,0,0,0,0,3,29,0,0,4,1,0,0,15,0,0,0,0
2_1,2,1,9.99744,4.63296,3.41376,0.778222222,47.62721873,-122.3936361,5,0.384440439,0.1518,0.238866275,2022_9_29_11-41-39_440.jpg,1,3,2,0,0,0,2,0,0,0,0,92,0,0,0,0,0,0
2_1,2,1,10.27176,4.63296,3.41376,0.850111111,47.62720924,-122.3936392,7,1.3820264,0.658300173,0.710221076,2022_9_29_11-41-39_432.jpg,5,25,6,0,0,0,7,0,0,0,0,51,0,3,0,0,0,2
2_1,2,1,11.24712,4.63296,3.41376,1.087222222,47.62708181,-122.393236,10,1.970230642,0.836803984,0.855660296,2022_9_29_11-41-39_152.jpg,21,23,0,10,2,0,9,8,0,0,1,14,0,5,1,0,0,0
2_1,2,1,11.39952,4.63296,3.41376,1.190444444,47.62708996,-122.3932817,5,1.132654513,0.5628,0.703757818,2022_9_29_11-41-39_184.jpg,9,13,0,0,0,0,3,0,0,0,0,63,0,12,0,0,0,0
2_1,2,1,10.5156,4.63296,3.41376,1.035777778,47.62714976,-122.3934069,10,1.883966007,0.788286909,0.818196041,2022_9_29_11-41-39_264.jpg,38,19,4,10,0,0,8,4,0,6,3,2,0,5,0,0,0,0
2_1,2,1,10.18032,4.63296,3.41376,0.928,47.62717375,-122.3934684,7,1.520631087,0.726779514,0.781449795,2022_9_29_11-41-39_312.jpg,20,42,0,6,2,0,13,1,0,0,0,0,0,12,0,0,0,0
2_1,2,1,10.57656,4.63296,3.41376,1.063111111,47.62718354,-122.3935364,7,1.476008486,0.726325858,0.758518314,2022_9_29_11-41-39_360.jpg,16,28,0,1,0,0,1,5,0,0,0,38,0,8,0,0,0,0
2_1,2,1,12.25296,4.63296,3.41376,1.009111111,47.6270751,-122.3930206,5,1.140204192,0.6112,0.708448697,2022_9_29_11-41-39_0.jpg,0,0,31,3,0,0,10,0,0,0,0,53,0,3,0,0,0,0
2_1,2,1,10.63752,4.63296,3.41376,0.885666667,47.62717916,-122.3935175,7,1.420924042,0.686,0.73021051,2022_9_29_11-41-39_344.jpg,11,25,0,1,2,0,6,0,0,0,0,48,0,7,0,0,0,0
2_2,2,2,8.29056,4.63296,1.88976,1.429333333,NA,NA,9,1.243634938,0.5208,0.566002652,2022_9_29_11-59-23_416.jpg,2,2,8,6,6,0,2,0,0,0,0,68,0,4,2,0,0,0
2_2,2,2,8.04672,4.63296,1.88976,1.980444444,NA,NA,5,1.119876805,0.5896,0.695818581,2022_9_29_11-59-23_424.jpg,0,0,4,0,24,0,12,0,0,0,0,58,0,2,0,0,0,0
2_2,2,2,9.23544,4.63296,1.88976,0.696222222,NA,NA,5,1.175456968,0.6232,0.730352478,2022_9_29_11-59-23_216.jpg,0,0,4,0,16,0,2,0,0,0,0,54,0,24,0,0,0,0
2_2,2,2,9.26592,4.63296,1.88976,0.662444444,NA,NA,6,1.464061941,0.728862974,0.817108527,2022_9_29_11-59-23_96.jpg,0,4,0,0,10,0,0,16,0,0,0,28,0,38,0,0,0,2
2_2,2,2,9.08304,4.63296,1.88976,1.311777778,NA,NA,7,1.227677119,0.62343843,0.630901237,2022_9_29_11-59-23_304.jpg,0,0,2,0,30,0,2,0,0,0,0,40,0,2,4,0,0,2
2_2,2,2,9.05256,4.63296,1.88976,0.852888889,NA,NA,4,0.933111337,0.5304,0.67309755,2022_9_29_11-59-23_24.jpg,8,2,0,0,28,0,0,0,0,0,0,62,0,0,0,0,0,0
2_2,2,2,9.11352,4.63296,1.88976,0.628333333,NA,NA,8,1.708260153,0.7656,0.821499484,2022_9_29_11-59-23_208.jpg,8,0,2,0,16,0,4,4,0,0,0,40,0,18,8,0,0,0
2_2,2,2,9.20496,4.63296,1.88976,0.678,NA,NA,8,1.668595044,0.759683465,0.802424599,2022_9_29_11-59-23_256.jpg,4,4,4,0,26,0,4,4,0,0,0,36,0,16,0,0,0,0
2_2,2,2,9.20496,4.63296,1.88976,0.921555556,NA,NA,5,0.98314843,0.5104,0.610864466,2022_9_29_11-59-23_264.jpg,0,0,0,0,22,0,0,0,0,0,0,66,0,4,6,0,0,2
2_2,2,2,9.08304,4.63296,1.88976,1.031555556,NA,NA,7,1.491783494,0.732,0.766625065,2022_9_29_11-59-23_64.jpg,2,0,0,0,34,0,2,16,0,0,0,34,0,10,0,0,2,0
2_2,2,2,9.20496,4.63296,1.88976,0.830111111,NA,NA,6,1.430285078,0.7304,0.798257301,2022_9_29_11-59-23_104.jpg,0,0,2,0,32,0,0,2,0,24,0,32,0,8,0,0,0,0
2_2,2,2,9.20496,4.63296,1.88976,0.715111111,NA,NA,7,1.531304911,0.7184,0.786935055,2022_9_29_11-59-23_224.jpg,0,0,4,0,18,0,0,2,0,0,0,46,0,14,12,0,0,4
2_2,2,2,9.11352,4.63296,1.88976,0.964333333,NA,NA,8,1.491196361,0.68,0.717113865,2022_9_29_11-59-23_128.jpg,4,0,0,0,6,4,4,0,0,6,0,50,0,24,2,0,0,0
2_2,2,2,9.02208,4.63296,1.88976,0.916333333,NA,NA,6,1.472150861,0.713869221,0.821623039,2022_9_29_11-59-23_176.jpg,6,0,0,0,8,0,6,0,0,8,0,42,0,28,0,0,0,0
2_2,2,2,9.05256,4.63296,1.88976,1.112444444,NA,NA,5,1.051752415,0.558933778,0.653490518,2022_9_29_11-59-23_312.jpg,2,0,0,0,60,0,0,0,0,0,0,12,0,22,2,0,0,0
2_2,2,2,9.17448,4.63296,1.88976,0.982555556,NA,NA,7,1.49705414,0.7224,0.769333641,2022_9_29_11-59-23_112.jpg,0,0,6,0,30,0,2,2,0,0,0,40,0,14,6,0,0,0
2_2,2,2,9.35736,4.63296,1.88976,0.969666667,NA,NA,5,1.255261698,0.668469443,0.779937945,2022_9_29_11-59-23_376.jpg,0,4,0,2,24,0,16,0,0,0,0,40,0,0,0,0,0,0
2_2,2,2,9.35736,4.63296,1.88976,0.994333333,NA,NA,4,1.059515827,0.586422324,0.764279114,2022_9_29_11-59-23_8.jpg,12,0,0,0,26,0,4,0,0,0,0,56,0,0,0,0,0,0
2_2,2,2,9.35736,4.63296,1.88976,0.530555556,NA,NA,6,1.424420245,0.688999547,0.794984076,2022_9_29_11-59-23_384.jpg,0,0,10,4,20,0,10,0,0,0,0,46,0,4,0,0,0,0
2_2,2,2,9.26592,4.63296,1.88976,0.942333333,NA,NA,10,1.90356168,0.803819444,0.826706334,2022_9_29_11-59-23_328.jpg,6,16,6,4,14,0,10,0,0,0,0,34,0,2,2,0,0,2
2_2,2,2,9.08304,4.63296,1.88976,1.008222222,NA,NA,3,0.776760068,0.515122873,0.707037484,2022_9_29_11-59-23_80.jpg,0,0,0,0,50,0,0,0,0,0,0,40,0,2,0,0,0,0
2_2,2,2,9.35736,4.63296,1.88976,0.783444444,NA,NA,6,0.811707898,0.3744,0.453022803,2022_9_29_11-59-23_240.jpg,0,0,2,0,2,0,0,0,0,0,0,78,0,4,12,0,0,2
2_2,2,2,8.96112,4.63296,1.88976,1.239444444,NA,NA,7,1.33814329,0.6392,0.687669619,2022_9_29_11-59-23_136.jpg,0,0,0,0,6,0,2,0,0,6,2,54,0,24,6,0,0,0
2_2,2,2,8.86968,4.63296,1.88976,1.020888889,NA,NA,5,1.206249821,0.6512,0.749485154,2022_9_29_11-59-23_168.jpg,0,0,0,0,4,0,0,34,0,0,0,14,0,46,2,0,0,0
2_2,2,2,8.9916,4.63296,1.88976,0.809888889,NA,NA,6,1.234594951,0.6416,0.689040562,2022_9_29_11-59-23_40.jpg,0,0,10,0,48,0,2,0,0,0,0,34,0,0,0,0,2,4
2_2,2,2,9.35736,4.63296,1.88976,0.998888889,NA,NA,3,0.834498113,0.485630987,0.759592917,2022_9_29_11-59-23_368.jpg,0,0,0,0,10,0,22,0,0,0,0,66,0,0,0,0,0,0
2_2,2,2,9.20496,4.63296,1.88976,0.890222222,NA,NA,8,1.238338513,0.563098709,0.595514944,2022_9_29_11-59-23_248.jpg,0,2,0,0,16,0,2,0,0,2,0,62,0,2,8,0,4,0
2_2,2,2,8.59536,4.63296,1.88976,1.173444444,NA,NA,5,1.234971378,0.66125,0.76733086,2022_9_29_11-59-23_408.jpg,0,0,10,4,2,0,32,0,0,0,0,32,0,0,0,0,0,0
2_2,2,2,9.38784,4.63296,1.88976,0.926,NA,NA,5,0.690073625,0.3168,0.42876685,2022_9_29_11-59-23_280.jpg,0,0,2,0,6,0,0,0,0,8,0,82,0,2,0,0,0,0
2_2,2,2,8.9916,4.63296,1.88976,0.476888889,NA,NA,5,1.003931807,0.5272,0.623777904,2022_9_29_11-59-23_48.jpg,0,2,6,0,24,0,0,0,0,0,0,64,0,4,0,0,0,0
2_2,2,2,9.08304,4.63296,1.88976,1.053222222,NA,NA,6,1.508464337,0.7376,0.841889976,2022_9_29_11-59-23_192.jpg,4,0,0,0,0,0,6,34,0,0,0,14,0,34,8,0,0,0
2_2,2,2,9.38784,4.63296,1.88976,1.128444444,NA,NA,6,1.571476078,0.7688,0.877057498,2022_9_29_11-59-23_288.jpg,0,0,0,0,20,0,0,0,0,8,0,26,0,32,12,0,0,2
2_2,2,2,9.17448,4.63296,1.88976,0.507444444,NA,NA,8,1.445919879,0.6592,0.69534048,2022_9_29_11-59-23_120.jpg,0,0,2,0,16,0,0,2,0,4,0,54,0,12,8,0,2,0
2_2,2,2,9.26592,4.63296,1.88976,0.676,NA,NA,7,1.605532515,0.7504,0.825080498,2022_9_29_11-59-23_272.jpg,0,0,0,0,38,0,6,2,0,10,0,28,0,8,8,0,0,0
2_2,2,2,9.23544,4.63296,1.88976,0.4736,NA,NA,7,1.608181957,0.7472,0.826442042,2022_9_29_11-59-23_392.jpg,2,4,10,12,20,0,10,0,0,0,0,42,0,0,0,0,0,0
2_2,2,2,9.54024,4.63296,1.88976,0.827666667,NA,NA,8,1.551660447,0.680549771,0.746190944,2022_9_29_11-59-23_344.jpg,8,4,4,8,10,0,10,0,0,0,0,52,0,0,2,0,0,0
2_2,2,2,9.02208,4.63296,1.88976,0.899777778,NA,NA,3,0.89820534,0.56122449,0.817581734,2022_9_29_11-59-23_32.jpg,0,0,6,0,36,0,0,0,0,0,0,42,0,0,0,0,0,0
2_2,2,2,9.26592,4.63296,1.88976,0.526666667,NA,NA,8,1.714948129,0.777176177,0.82471572,2022_9_29_11-59-23_336.jpg,10,16,2,4,36,0,8,0,0,0,0,20,0,2,0,0,0,0
2_2,2,2,9.41832,4.63296,1.88976,0.898,NA,NA,7,1.522507808,0.715535194,0.782414239,2022_9_29_11-59-23_352.jpg,10,4,2,0,6,0,8,0,0,0,0,24,0,44,0,0,0,0
2_2,2,2,9.26592,4.63296,1.88976,0.758111111,NA,NA,6,0.772249764,0.3472,0.431000799,2022_9_29_11-59-23_232.jpg,0,0,10,0,4,0,0,0,0,0,2,80,0,0,2,0,0,2
2_2,2,2,8.9916,4.63296,1.88976,1.264,NA,NA,5,1.315076037,0.687145558,0.817102683,2022_9_29_11-59-23_56.jpg,0,0,12,0,34,0,0,4,0,0,0,36,0,6,0,0,0,0
2_2,2,2,9.38784,4.63296,1.88976,0.612666667,NA,NA,10,1.608952546,0.690545606,0.698759212,2022_9_29_11-59-23_296.jpg,2,0,2,0,18,0,4,4,0,6,0,50,0,8,2,0,2,0
2_2,2,2,9.08304,4.63296,1.88976,1.091,NA,NA,6,0.843327311,0.375236295,0.470669934,2022_9_29_11-59-23_72.jpg,0,0,2,0,72,0,4,4,0,0,0,0,0,8,0,0,0,2
2_2,2,2,9.05256,4.63296,1.88976,11.28154545,NA,NA,6,1.665284126,0.791666667,0.929412767,2022_9_29_11-59-23_144.jpg,6,8,0,0,20,0,0,14,0,0,0,18,0,30,0,0,0,0
2_2,2,2,9.02208,4.63296,1.88976,0.563222222,NA,NA,6,1.245690478,0.6512,0.695233093,2022_9_29_11-59-23_152.jpg,2,0,0,0,24,0,0,2,0,0,0,20,0,50,2,0,0,0
2_2,2,2,9.02208,4.63296,1.88976,1.251888889,NA,NA,10,1.745014362,0.736294896,0.757850108,2022_9_29_11-59-23_320.jpg,4,2,6,4,18,0,4,0,0,0,0,42,0,6,2,0,0,4
2_2,2,2,7.65048,4.63296,1.88976,2.161,NA,NA,5,0.976221088,0.477138977,0.606560266,2022_9_29_11-59-23_432.jpg,0,0,4,0,6,0,14,0,0,0,0,66,0,4,0,0,0,0
2_2,2,2,9.35736,4.63296,1.88976,1.081888889,NA,NA,7,1.36956783,0.66,0.703818638,2022_9_29_11-59-23_0.jpg,4,4,0,0,28,0,0,4,0,0,0,50,0,8,0,0,0,2
2_2,2,2,9.4488,4.63296,1.88976,0.968444444,NA,NA,6,1.295520525,0.6504,0.723043772,2022_9_29_11-59-23_360.jpg,0,0,2,0,12,0,8,24,0,0,0,52,0,0,0,0,0,2
2_2,2,2,9.20496,4.63296,1.88976,1.005888889,NA,NA,5,1.29474344,0.6696,0.80446933,2022_9_29_11-59-23_200.jpg,8,0,0,0,8,0,0,6,0,0,0,46,0,32,0,0,0,0
