"site","transect","season","depth","photo_name","ochre_mottled_star","other_large_sculpin","kelp_crab","plumose_anemone","clam_siphon","flat_fish","cancer_crab","sharpnose_crab","large_anemone","leather_star","burrowing_sea_cucumber","blood_star","creeping_pedal_sea_cucumber","brown_rockfish","striped_seaperch","painted_greenling","california_sea_cucumber","helmet_crab","pile_perch","green_white_urchin","lingcod","kelp_perch","shiner_perch","gunnel_fish"
"Centennial_Park",3,"summer","deep","2024_10_08_10-27-12.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-27-21.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-27-33.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-27-42.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-27-51.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-00.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-06.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-18.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-24.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-30.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-39.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-48.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-28-54.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-29-00.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-29-09.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-29-15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-29-27.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",3,"summer","deep","2024_10_08_10-29-33.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-32-32.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-32-53.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-33-05.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-33-14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-33-26.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-33-41.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-33-53.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-34-08.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-34-26.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-34-41.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-34-50.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-35-02.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-35-11.jpg",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-35-23.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-35-35.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-35-47.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-35-56.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-36-05.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-36-14.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-36-26.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_11-36-44.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-03-46.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-03-58.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-04.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-19.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-28.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-37.jpg",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-46.jpg",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-04-52.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-01.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-07.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-19.jpg",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-25.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-34.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-43.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-05-52.jpg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-06-01.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-06-13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-06-25.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-06-37.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-06-49.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-01.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-13.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-22.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-31.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-40.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-46.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-07-55.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",4,"summer","shallow","2024_10_08_12-08-07.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-38-24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-38-42.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-38-57.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-39-06.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-39-15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-39-27.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-39-39.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-39-48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-39-54.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-40-03.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-40-15.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-40-33.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-40-45.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-40-54.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-41-06.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-41-12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-41-21.jpg",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-41-33.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-41-45.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-41-54.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-06.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-21.jpg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-30.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-36.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-42.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-42-54.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-43-06.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-43-15.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-43-30.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-43-48.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-43-57.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-44-09.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-57-52.jpg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-58-04.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-58-16.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-58-25.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-58-37.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-58-49.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-58-58.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-59-10.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-59-22.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-59-34.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-59-46.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_11-59-55.jpg",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-00-07.jpg",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-00-19.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-00-28.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-00-40.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-00-52.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-01-07.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-01-19.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-01-37.jpg",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-01-52.jpg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-01.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-10.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-19.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-28.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-37.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-43.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-52.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",5,"summer","shallow","2024_10_08_12-02-58.jpg",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-00.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-12.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-18.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-33.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-42.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-45-54.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-46-06.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-46-15.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-46-24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-46-36.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-46-45.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-47-00.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-47-12.jpg",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-47-24.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-47-33.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-47-42.jpg",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-47-51.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-00.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-09.jpg",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-21.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-30.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-39.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-45.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-51.jpg",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-48-57.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-49-06.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-49-21.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-49-30.jpg",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-49-39.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-49-45.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial_Park",6,"summer","shallow","2024_10_08_11-49-57.jpg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
