image_name,midpoint_row,midpoint_column,left_column,right_column,top_row,bottom_row,patch_size,label_code,label_name,machine_prediction,confidence
2024_10_08_11-48-00.jpg,3800,3259,3147,3371,3688,3912,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-00.jpg,187,4463,4351,4575,75,299,224,RE_leaf,red_algae_flat_leaf,RE_leaf,0.725
2024_10_08_11-48-00.jpg,2739,1905,1793,2017,2627,2851,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-00.jpg,1993,1089,977,1201,1881,2105,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-00.jpg,965,3892,3780,4004,853,1077,224,SU_cob,cobble,manual_update,1
2024_10_08_11-48-00.jpg,1779,630,518,742,1667,1891,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-00.jpg,356,465,353,577,244,468,224,unknown,unknown_area,manual_update,1
2024_10_08_11-48-00.jpg,1685,2173,2061,2285,1573,1797,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-00.jpg,3085,1086,974,1198,2973,3197,224,RE_fil,red_algae_filamentous,RE_fil,0.948
2024_10_08_11-48-00.jpg,317,1268,1156,1380,205,429,224,RE_fil,red_algae_filamentous,RE_fil,1
2024_10_08_11-48-00.jpg,3089,396,284,508,2977,3201,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-00.jpg,1621,1241,1129,1353,1509,1733,224,RE_leaf,red_algae_flat_leaf,RE_leaf,0.997
2024_10_08_11-48-00.jpg,1043,3738,3626,3850,931,1155,224,SU_peb,pebble,SU_peb,1
2024_10_08_11-48-00.jpg,2910,3865,3753,3977,2798,3022,224,RE_leaf,red_algae_flat_leaf,manual_update,1
2024_10_08_11-48-00.jpg,340,4028,3916,4140,228,452,224,GR_ulva,green_algae_ulva,GR_ulva,0.983
2024_10_08_11-48-00.jpg,551,2764,2652,2876,439,663,224,RE_fil,red_algae_filamentous,manual_update,1
2024_10_08_11-48-09.jpg,3276,1660,1548,1772,3164,3388,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-09.jpg,2571,3692,3580,3804,2459,2683,224,SU_peb,pebble,SU_peb,1
2024_10_08_11-48-09.jpg,3735,2206,2094,2318,3623,3847,224,SU_anth,anthropogenic,manual_update,1
2024_10_08_11-48-09.jpg,2671,1532,1420,1644,2559,2783,224,GR_ulva,green_algae_ulva,GR_ulva,0.999
2024_10_08_11-48-09.jpg,810,442,330,554,698,922,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-09.jpg,906,1084,972,1196,794,1018,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-09.jpg,3907,1190,1078,1302,3795,4019,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-09.jpg,2113,2080,1968,2192,2001,2225,224,RE_leaf,red_algae_flat_leaf,RE_leaf,0.995
2024_10_08_11-48-09.jpg,1630,1071,959,1183,1518,1742,224,SU_sand,sand_fine_shell,SU_sand,0.995
2024_10_08_11-48-09.jpg,3463,2272,2160,2384,3351,3575,224,RE_leaf,red_algae_flat_leaf,manual_update,1
2024_10_08_11-48-09.jpg,679,422,310,534,567,791,224,RE_branch,red_algae_branching,RE_branch,0.975
2024_10_08_11-48-09.jpg,3032,243,131,355,2920,3144,224,GR_ulva,green_algae_ulva,GR_ulva,0.976
2024_10_08_11-48-09.jpg,2604,231,119,343,2492,2716,224,RE_bush,red_algae_bushy,RE_bush,0.985
2024_10_08_11-48-09.jpg,1310,2783,2671,2895,1198,1422,224,RE_leaf,red_algae_flat_leaf,RE_leaf,0.994
2024_10_08_11-48-09.jpg,3851,426,314,538,3739,3963,224,GR_ulva,green_algae_ulva,GR_ulva,0.983
2024_10_08_11-48-09.jpg,2331,1057,945,1169,2219,2443,224,RE_branch,red_algae_branching,RE_branch,0.992
2024_10_08_11-48-09.jpg,2269,1408,1296,1520,2157,2381,224,SU_peb,pebble,SU_peb,0.995
2024_10_08_11-48-09.jpg,3222,2575,2463,2687,3110,3334,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-09.jpg,1352,2645,2533,2757,1240,1464,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-09.jpg,1949,1551,1439,1663,1837,2061,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-09.jpg,1512,2559,2447,2671,1400,1624,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-09.jpg,3088,3856,3744,3968,2976,3200,224,SU_peb,pebble,SU_peb,0.914
2024_10_08_11-48-09.jpg,1757,1128,1016,1240,1645,1869,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-09.jpg,2444,3265,3153,3377,2332,2556,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-09.jpg,1784,3792,3680,3904,1672,1896,224,SU_peb,pebble,SU_peb,1
2024_10_08_11-48-09.jpg,341,2292,2180,2404,229,453,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-09.jpg,3250,653,541,765,3138,3362,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-09.jpg,1329,970,858,1082,1217,1441,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-09.jpg,1502,1942,1830,2054,1390,1614,224,RE_leaf,red_algae_flat_leaf,RE_leaf,0.993
2024_10_08_11-48-09.jpg,2997,1441,1329,1553,2885,3109,224,GR_ulva,green_algae_ulva,GR_ulva,0.995
2024_10_08_11-48-09.jpg,2059,1871,1759,1983,1947,2171,224,RE_leaf,red_algae_flat_leaf,RE_leaf,0.998
2024_10_08_11-48-09.jpg,1192,800,688,912,1080,1304,224,RE_branch,red_algae_branching,RE_branch,0.971
2024_10_08_11-48-09.jpg,197,3698,3586,3810,85,309,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-09.jpg,3685,647,535,759,3573,3797,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-09.jpg,3619,4118,4006,4230,3507,3731,224,RE_leaf,red_algae_flat_leaf,manual_update,1
2024_10_08_11-48-09.jpg,414,1625,1513,1737,302,526,224,RE_fil,red_algae_filamentous,RE_fil,0.999
2024_10_08_11-48-09.jpg,773,2973,2861,3085,661,885,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-09.jpg,2550,511,399,623,2438,2662,224,SU_silt,silt,SU_silt,0.929
2024_10_08_11-48-09.jpg,216,4184,4072,4296,104,328,224,SU_peb,pebble,manual_update,1
2024_10_08_11-48-09.jpg,2117,3858,3746,3970,2005,2229,224,SU_peb,pebble,SU_peb,0.99
2024_10_08_11-48-09.jpg,1685,2583,2471,2695,1573,1797,224,RE_leaf,red_algae_flat_leaf,RE_leaf,1
2024_10_08_11-48-09.jpg,379,4128,4016,4240,267,491,224,SU_cob,cobble,SU_cob,0.77
2024_10_08_11-48-09.jpg,497,1348,1236,1460,385,609,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-09.jpg,3443,1267,1155,1379,3331,3555,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-09.jpg,3839,1544,1432,1656,3727,3951,224,RE_leaf,red_algae_flat_leaf,manual_update,1
2024_10_08_11-48-09.jpg,1480,3906,3794,4018,1368,1592,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-09.jpg,2717,3144,3032,3256,2605,2829,224,SU_bould,boulder,SU_bould,0.979
2024_10_08_11-48-09.jpg,2312,3904,3792,4016,2200,2424,224,SU_peb,pebble,SU_peb,1
2024_10_08_11-48-09.jpg,323,1894,1782,2006,211,435,224,RE_fil,red_algae_filamentous,RE_fil,1
2024_10_08_11-48-09.jpg,2447,3679,3567,3791,2335,2559,224,SU_cob,cobble,manual_update,1
2024_10_08_11-48-18.jpg,2216,2934,2822,3046,2104,2328,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-18.jpg,1957,3139,3027,3251,1845,2069,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-18.jpg,3699,2504,2392,2616,3587,3811,224,RE_fil,red_algae_filamentous,RE_fil,0.999
2024_10_08_11-48-18.jpg,1235,4247,4135,4359,1123,1347,224,SU_silt,silt,manual_update,1
2024_10_08_11-48-18.jpg,3496,1776,1664,1888,3384,3608,224,RE_fil,red_algae_filamentous,RE_fil,1
2024_10_08_11-48-18.jpg,1977,2236,2124,2348,1865,2089,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-18.jpg,1786,3514,3402,3626,1674,1898,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-18.jpg,2532,244,132,356,2420,2644,224,SU_anth,anthropogenic,manual_update,1
2024_10_08_11-48-18.jpg,2887,3338,3226,3450,2775,2999,224,RE_fil,red_algae_filamentous,manual_update,1
2024_10_08_11-48-18.jpg,3579,2355,2243,2467,3467,3691,224,RE_fil,red_algae_filamentous,RE_fil,0.997
2024_10_08_11-48-18.jpg,3545,911,799,1023,3433,3657,224,RE_fil,red_algae_filamentous,RE_fil,0.989
2024_10_08_11-48-18.jpg,3815,1507,1395,1619,3703,3927,224,RE_fil,red_algae_filamentous,RE_fil,0.999
2024_10_08_11-48-18.jpg,3659,219,107,331,3547,3771,224,RE_branch,red_algae_branching,RE_branch,1
2024_10_08_11-48-18.jpg,3159,1225,1113,1337,3047,3271,224,RE_fil,red_algae_filamentous,RE_fil,1
2024_10_08_11-48-18.jpg,2633,2339,2227,2451,2521,2745,224,RE_fil,red_algae_filamentous,RE_fil,0.923
2024_10_08_11-48-18.jpg,3357,1687,1575,1799,3245,3469,224,RE_fil,red_algae_filamentous,manual_update,1
2024_10_08_11-48-18.jpg,289,2618,2506,2730,177,401,224,KE_5rib,kelp_five_rib,manual_update,1
2024_10_08_11-48-18.jpg,692,4006,3894,4118,580,804,224,KE_5rib,kelp_five_rib,manual_update,1
2024_10_08_11-48-18.jpg,1746,263,151,375,1634,1858,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-18.jpg,3798,3872,3760,3984,3686,3910,224,RE_branch,red_algae_branching,RE_branch,0.984
2024_10_08_11-48-18.jpg,2310,1947,1835,2059,2198,2422,224,RE_fil,red_algae_filamentous,RE_fil,1
2024_10_08_11-48-18.jpg,3273,3899,3787,4011,3161,3385,224,RE_branch,red_algae_branching,RE_branch,0.982
2024_10_08_11-48-18.jpg,3915,1192,1080,1304,3803,4027,224,RE_fil,red_algae_filamentous,RE_fil,0.908
2024_10_08_11-48-18.jpg,718,2376,2264,2488,606,830,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-18.jpg,1496,2373,2261,2485,1384,1608,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-18.jpg,1533,3523,3411,3635,1421,1645,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-18.jpg,1809,2376,2264,2488,1697,1921,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-18.jpg,3669,3320,3208,3432,3557,3781,224,RE_branch,red_algae_branching,RE_branch,1
2024_10_08_11-48-18.jpg,662,1323,1211,1435,550,774,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-18.jpg,2351,3613,3501,3725,2239,2463,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-18.jpg,2954,2107,1995,2219,2842,3066,224,RE_fil,red_algae_filamentous,RE_fil,0.994
2024_10_08_11-48-18.jpg,3459,1359,1247,1471,3347,3571,224,RE_fil,red_algae_filamentous,RE_fil,0.959
2024_10_08_11-48-18.jpg,2269,1423,1311,1535,2157,2381,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-18.jpg,2603,2568,2456,2680,2491,2715,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-18.jpg,3133,2689,2577,2801,3021,3245,224,RE_branch,red_algae_branching,RE_branch,0.994
2024_10_08_11-48-18.jpg,1927,828,716,940,1815,2039,224,GR_ulva,green_algae_ulva,GR_ulva,0.976
2024_10_08_11-48-18.jpg,1599,1992,1880,2104,1487,1711,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-18.jpg,152,4057,3945,4169,40,264,224,SU_sand,sand_fine_shell,SU_sand,0.998
2024_10_08_11-48-18.jpg,1796,1150,1038,1262,1684,1908,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-18.jpg,2761,2802,2690,2914,2649,2873,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-18.jpg,2098,980,868,1092,1986,2210,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-18.jpg,3113,2442,2330,2554,3001,3225,224,RE_fil,red_algae_filamentous,manual_update,1
2024_10_08_11-48-18.jpg,1343,812,700,924,1231,1455,224,RE_branch,red_algae_branching,RE_branch,1
2024_10_08_11-48-18.jpg,2807,2956,2844,3068,2695,2919,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-18.jpg,2761,4317,4205,4429,2649,2873,224,RE_leaf,red_algae_flat_leaf,manual_update,1
2024_10_08_11-48-18.jpg,206,1964,1852,2076,94,318,224,SU_silt,silt,manual_update,1
2024_10_08_11-48-18.jpg,2398,3766,3654,3878,2286,2510,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-18.jpg,3770,1733,1621,1845,3658,3882,224,RE_fil,red_algae_filamentous,RE_fil,0.999
2024_10_08_11-48-18.jpg,439,2197,2085,2309,327,551,224,SU_sand,sand_fine_shell,SU_sand,0.991
2024_10_08_11-48-18.jpg,2663,3795,3683,3907,2551,2775,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-27.jpg,1733,2063,1951,2175,1621,1845,224,SU_peb,pebble,SU_peb,0.999
2024_10_08_11-48-27.jpg,398,4476,4364,4588,286,510,224,SU_peb,pebble,SU_peb,0.991
2024_10_08_11-48-27.jpg,752,4469,4357,4581,640,864,224,unknown,unknown_area,manual_update,1
2024_10_08_11-48-27.jpg,508,3896,3784,4008,396,620,224,SU_peb,pebble,SU_peb,0.98
2024_10_08_11-48-27.jpg,280,3803,3691,3915,168,392,224,SU_peb,pebble,manual_update,1
2024_10_08_11-48-27.jpg,2995,4072,3960,4184,2883,3107,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-27.jpg,2393,2532,2420,2644,2281,2505,224,SU_peb,pebble,manual_update,1
2024_10_08_11-48-27.jpg,2394,2213,2101,2325,2282,2506,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,1128,3542,3430,3654,1016,1240,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-27.jpg,283,523,411,635,171,395,224,SU_silt,silt,SU_silt,0.998
2024_10_08_11-48-27.jpg,1083,1631,1519,1743,971,1195,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,1451,3058,2946,3170,1339,1563,224,SU_peb,pebble,SU_peb,0.949
2024_10_08_11-48-27.jpg,2514,4088,3976,4200,2402,2626,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-27.jpg,3501,3500,3388,3612,3389,3613,224,SU_silt,silt,SU_silt,0.95
2024_10_08_11-48-27.jpg,3526,2284,2172,2396,3414,3638,224,SU_peb,pebble,SU_peb,0.827
2024_10_08_11-48-27.jpg,1732,2410,2298,2522,1620,1844,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-27.jpg,1121,808,696,920,1009,1233,224,SU_sand,sand_fine_shell,SU_sand,0.931
2024_10_08_11-48-27.jpg,2290,3163,3051,3275,2178,2402,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-27.jpg,2549,3582,3470,3694,2437,2661,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-27.jpg,428,301,189,413,316,540,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,2784,3025,2913,3137,2672,2896,224,SU_cob,cobble,manual_update,1
2024_10_08_11-48-27.jpg,3465,494,382,606,3353,3577,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-27.jpg,1223,3273,3161,3385,1111,1335,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-27.jpg,2040,2765,2653,2877,1928,2152,224,SU_sand,sand_fine_shell,SU_sand,0.907
2024_10_08_11-48-27.jpg,2758,2903,2791,3015,2646,2870,224,SU_peb,pebble,SU_peb,0.995
2024_10_08_11-48-27.jpg,2886,1754,1642,1866,2774,2998,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,2672,3558,3446,3670,2560,2784,224,GR_ulva,green_algae_ulva,GR_ulva,0.925
2024_10_08_11-48-27.jpg,2280,2255,2143,2367,2168,2392,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,3823,2706,2594,2818,3711,3935,224,BR_sarg,brown_algae_sargassum,BR_sarg,1
2024_10_08_11-48-27.jpg,3134,4023,3911,4135,3022,3246,224,SU_sand,sand_fine_shell,SU_sand,0.979
2024_10_08_11-48-27.jpg,960,1439,1327,1551,848,1072,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,2797,4253,4141,4365,2685,2909,224,SU_sand,sand_fine_shell,SU_sand,0.999
2024_10_08_11-48-27.jpg,1068,3318,3206,3430,956,1180,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-27.jpg,1773,4429,4317,4541,1661,1885,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-27.jpg,1565,1005,893,1117,1453,1677,224,SU_peb,pebble,SU_peb,0.951
2024_10_08_11-48-27.jpg,1864,575,463,687,1752,1976,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-27.jpg,1339,4212,4100,4324,1227,1451,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-27.jpg,3741,3386,3274,3498,3629,3853,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-27.jpg,1844,3215,3103,3327,1732,1956,224,SU_sand,sand_fine_shell,SU_sand,0.999
2024_10_08_11-48-27.jpg,687,1134,1022,1246,575,799,224,SU_sand,sand_fine_shell,SU_sand,0.728
2024_10_08_11-48-27.jpg,2417,3309,3197,3421,2305,2529,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-27.jpg,3108,3769,3657,3881,2996,3220,224,SU_silt,silt,SU_silt,0.997
2024_10_08_11-48-27.jpg,1794,955,843,1067,1682,1906,224,SU_sand,sand_fine_shell,SU_sand,0.997
2024_10_08_11-48-27.jpg,2331,1016,904,1128,2219,2443,224,SU_sand,sand_fine_shell,SU_sand,0.933
2024_10_08_11-48-27.jpg,3314,3014,2902,3126,3202,3426,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-27.jpg,1235,2481,2369,2593,1123,1347,224,GR_ulva,green_algae_ulva,GR_ulva,0.916
2024_10_08_11-48-27.jpg,958,3962,3850,4074,846,1070,224,RE_bush,red_algae_bushy,RE_bush,0.972
2024_10_08_11-48-27.jpg,1297,1692,1580,1804,1185,1409,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-27.jpg,1923,1198,1086,1310,1811,2035,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-27.jpg,1201,3152,3040,3264,1089,1313,224,GR_ulva,green_algae_ulva,GR_ulva,0.997
2024_10_08_11-48-36.jpg,1926,4137,4025,4249,1814,2038,224,SU_peb,pebble,manual_update,1
2024_10_08_11-48-36.jpg,3099,4489,4377,4601,2987,3211,224,RE_bush,red_algae_bushy,manual_update,1
2024_10_08_11-48-36.jpg,2478,4027,3915,4139,2366,2590,224,RE_bush,red_algae_bushy,manual_update,1
2024_10_08_11-48-36.jpg,3624,1927,1815,2039,3512,3736,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-36.jpg,2347,2365,2253,2477,2235,2459,224,KE_5rib,kelp_five_rib,KE_5rib,1
2024_10_08_11-48-36.jpg,2800,3768,3656,3880,2688,2912,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-36.jpg,3272,1512,1400,1624,3160,3384,224,KE_5rib,kelp_five_rib,KE_5rib,1
2024_10_08_11-48-36.jpg,1774,693,581,805,1662,1886,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-36.jpg,967,1518,1406,1630,855,1079,224,RE_fil,red_algae_filamentous,manual_update,1
2024_10_08_11-48-36.jpg,2083,1243,1131,1355,1971,2195,224,BR_sarg,brown_algae_sargassum,BR_sarg,1
2024_10_08_11-48-36.jpg,3903,1618,1506,1730,3791,4015,224,KE_5rib,kelp_five_rib,KE_5rib,0.997
2024_10_08_11-48-36.jpg,523,403,291,515,411,635,224,RE_bush,red_algae_bushy,manual_update,1
2024_10_08_11-48-36.jpg,1345,1433,1321,1545,1233,1457,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-36.jpg,3414,3992,3880,4104,3302,3526,224,RE_fil,red_algae_filamentous,RE_fil,0.952
2024_10_08_11-48-36.jpg,1386,2483,2371,2595,1274,1498,224,SU_peb,pebble,SU_peb,1
2024_10_08_11-48-36.jpg,2005,2076,1964,2188,1893,2117,224,KE_5rib,kelp_five_rib,manual_update,1
2024_10_08_11-48-36.jpg,1655,4489,4377,4601,1543,1767,224,KE_sugar,kelp_sugar,manual_update,1
2024_10_08_11-48-36.jpg,3137,1787,1675,1899,3025,3249,224,KE_5rib,kelp_five_rib,KE_5rib,1
2024_10_08_11-48-36.jpg,3303,1696,1584,1808,3191,3415,224,KE_5rib,kelp_five_rib,KE_5rib,1
2024_10_08_11-48-36.jpg,1276,2827,2715,2939,1164,1388,224,KE_sugar,kelp_sugar,manual_update,1
2024_10_08_11-48-36.jpg,3551,620,508,732,3439,3663,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-36.jpg,2923,3155,3043,3267,2811,3035,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-36.jpg,2439,4278,4166,4390,2327,2551,224,RE_bush,red_algae_bushy,manual_update,1
2024_10_08_11-48-36.jpg,2799,1733,1621,1845,2687,2911,224,KE_5rib,kelp_five_rib,KE_5rib,1
2024_10_08_11-48-36.jpg,1563,1809,1697,1921,1451,1675,224,RE_fil,red_algae_filamentous,manual_update,1
2024_10_08_11-48-36.jpg,3348,260,148,372,3236,3460,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-36.jpg,424,1229,1117,1341,312,536,224,KE_sugar,kelp_sugar,KE_sugar,1
2024_10_08_11-48-36.jpg,2568,2429,2317,2541,2456,2680,224,KE_5rib,kelp_five_rib,KE_5rib,1
2024_10_08_11-48-36.jpg,3009,3406,3294,3518,2897,3121,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-36.jpg,1218,4328,4216,4440,1106,1330,224,SU_peb,pebble,SU_peb,0.949
2024_10_08_11-48-36.jpg,2139,351,239,463,2027,2251,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-36.jpg,364,3049,2937,3161,252,476,224,SU_cob,cobble,manual_update,1
2024_10_08_11-48-36.jpg,655,3041,2929,3153,543,767,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-36.jpg,247,1643,1531,1755,135,359,224,SU_sand,sand_fine_shell,SU_sand,0.99
2024_10_08_11-48-36.jpg,3613,3020,2908,3132,3501,3725,224,SU_peb,pebble,SU_peb,1
2024_10_08_11-48-36.jpg,1975,1001,889,1113,1863,2087,224,SU_sand,sand_fine_shell,manual_update,1
2024_10_08_11-48-36.jpg,1997,2217,2105,2329,1885,2109,224,SU_peb,pebble,SU_peb,0.934
2024_10_08_11-48-36.jpg,2379,1652,1540,1764,2267,2491,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-36.jpg,1782,1916,1804,2028,1670,1894,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-36.jpg,2368,2556,2444,2668,2256,2480,224,KE_5rib,kelp_five_rib,manual_update,1
2024_10_08_11-48-36.jpg,2512,531,419,643,2400,2624,224,GR_ulva,green_algae_ulva,GR_ulva,0.974
2024_10_08_11-48-36.jpg,1097,360,248,472,985,1209,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-36.jpg,207,1441,1329,1553,95,319,224,SU_silt,silt,manual_update,1
2024_10_08_11-48-36.jpg,418,1565,1453,1677,306,530,224,SU_silt,silt,manual_update,1
2024_10_08_11-48-36.jpg,648,3758,3646,3870,536,760,224,GR_ulva,green_algae_ulva,GR_ulva,0.998
2024_10_08_11-48-36.jpg,2575,3715,3603,3827,2463,2687,224,SU_peb,pebble,manual_update,1
2024_10_08_11-48-36.jpg,2562,822,710,934,2450,2674,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-36.jpg,2923,4465,4353,4577,2811,3035,224,SU_sand,sand_fine_shell,SU_sand,1
2024_10_08_11-48-36.jpg,1968,3440,3328,3552,1856,2080,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-36.jpg,3266,954,842,1066,3154,3378,224,BR_sarg,brown_algae_sargassum,manual_update,1
2024_10_08_11-48-45.jpg,3052,2556,2444,2668,2940,3164,224,RE_fil,red_algae_filamentous,RE_fil,0.966
2024_10_08_11-48-45.jpg,1290,2773,2661,2885,1178,1402,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-45.jpg,912,1652,1540,1764,800,1024,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-45.jpg,3860,2147,2035,2259,3748,3972,224,RE_bush,red_algae_bushy,RE_bush,1
2024_10_08_11-48-45.jpg,3492,1071,959,1183,3380,3604,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-45.jpg,2542,293,181,405,2430,2654,224,GR_ulva,green_algae_ulva,GR_ulva,0.984
2024_10_08_11-48-45.jpg,253,3607,3495,3719,141,365,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-45.jpg,3154,690,578,802,3042,3266,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-45.jpg,1883,2257,2145,2369,1771,1995,224,GR_ulva,green_algae_ulva,GR_ulva,0.996
2024_10_08_11-48-45.jpg,778,647,535,759,666,890,224,GR_ulva,green_algae_ulva,manual_update,1
2024_10_08_11-48-45.jpg,2092,383,271,495,1980,2204,224,RE_branch,red_algae_branching,RE_branch,0.916
2024_10_08_11-48-45.jpg,1801,448,336,560,1689,1913,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-45.jpg,1919,3483,3371,3595,1807,2031,224,RE_branch,red_algae_branching,manual_update,1
2024_10_08_11-48-45.jpg,2137,1159,1047,1271,2025,2249,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-45.jpg,1521,459,347,571,1409,1633,224,GR_ulva,green_algae_ulva,GR_ulva,0.97
2024_10_08_11-48-45.jpg,385,1502,1390,1614,273,497,224,SU_peb,pebble,manual_update,1
2024_10_08_11-48-45.jpg,2481,1431,1319,1543,2369,2593,224,GR_ulva,green_algae_ulva,GR_ulva,1
2024_10_08_11-48-45.jpg,3408,243,131,355,3296,3520,224,SU_silt,silt,SU_silt,0.985
2024_10_08_11-48-45.jpg,1405,665,553,777,1293,1517,224,GR_ulva,green_algae_ulva,GR_ulva,0.999
