name,site,transect,br_encrust,br_filam,br_fucus,br_sarg,gr_fil,gr_ulva,ke_5rib,ke_bull,ke_holdfas,ke_sieve,ke_stipe,ke_sugar,ms,re_cca,re_branch,re_bush,re_fil,re_leaf,review,si,si_kelpbry,su_anth,su_bould,su_cob,su_peb,su_sand,su_shell,su_silt,su_wood,unknown
2024_10_08_10-15-23.jpg,Centennial,2,0,0.02,0,0,0,0.04,0,0,0,0,0,0.18,0.06,0,0,0,0.04,0.02,0,0,0,0,0.02,0.18,0.4,0,0.02,0,0,0.02
2024_10_08_10-15-32.jpg,Centennial,2,0,0,0,0,0,0.2,0,0,0,0,0,0,0.02,0,0,0.04,0,0.02,0,0,0,0,0.02,0.04,0.64,0,0.02,0,0,0
2024_10_08_10-15-41.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0.84,0.02,0,0.02,0,0
2024_10_08_10-15-50.jpg,Centennial,2,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.52,0,0.02,0.08,0,0.06
2024_10_08_10-15-59.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.02,0,0,0.02,0,0,0,0,0,0.04,0.76,0.02,0,0.06,0,0.04
2024_10_08_10-16-08.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0.02,0,0.14
2024_10_08_10-16-17.jpg,Centennial,2,0,0,0,0,0,0.06,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.74,0,0,0.1,0,0.08
2024_10_08_10-16-26.jpg,Centennial,2,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0.14,0,0.08
2024_10_08_10-16-35.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0.02,0.54,0,0,0.38,0,0.02
2024_10_08_10-16-44.jpg,Centennial,2,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.38,0.02,0,0.44,0,0.1
2024_10_08_10-16-53.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.48,0,0.08
2024_10_08_10-17-02.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0.02,0.02,0,0,0,0,0,0,0.44,0,0,0.42,0,0.06
2024_10_08_10-17-11.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0.4,0.02,0,0.42,0,0.12
2024_10_08_10-17-21.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,0,0.02,0,0,0.04,0,0,0,0,0,0.02,0.38,0,0,0.4,0,0.04
2024_10_08_10-17-30.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0.26,0,0,0.52,0,0.1
2024_10_08_10-17-39.jpg,Centennial,2,0,0,0,0,0,0.2,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.2,0,0,0.3,0,0.08
2024_10_08_10-17-48.jpg,Centennial,2,0,0.02,0,0,0,0.02,0,0,0,0,0,0.1,0,0,0,0.04,0,0,0,0,0,0,0,0.04,0.34,0,0,0.42,0,0.02
2024_10_08_10-17-57.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.24,0,0,0.5,0,0.2
2024_10_08_10-18-06.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0,0.02,0.3,0.04,0,0.54,0,0.06
2024_10_08_10-18-15.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0.42,0,0.16
2024_10_08_10-18-24.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0.44,0,0.08
2024_10_08_10-18-33.jpg,Centennial,2,0,0,0,0,0,0.06,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0.02,0.3,0,0,0.54,0,0.02
2024_10_08_10-18-42.jpg,Centennial,2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.58,0.02,0,0.24,0,0.06
2024_10_08_10-18-51.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.78,0.06,0.02,0.1,0,0.02
2024_10_08_10-19-00.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.06,0,0.3,0,0.1
2024_10_08_10-19-09.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.7,0.04,0,0.2,0,0
2024_10_08_10-19-18.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0.06,0,0,0,0,0.02,0,0,0,0,0.02,0.06,0.7,0,0,0.1,0,0.02
2024_10_08_10-19-27.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0.64,0,0,0.22,0,0.08
2024_10_08_10-19-36.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.16,0,0.2
2024_10_08_10-19-45.jpg,Centennial,2,0,0,0,0,0,0.12,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0.18,0,0.1
2024_10_08_10-19-54.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.46,0,0,0.38,0,0.12
2024_10_08_10-20-03.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.18,0.02,0,0.7,0,0.06
2024_10_08_10-20-12.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.8,0,0.12
2024_10_08_10-20-21.jpg,Centennial,2,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.02,0,0,0.06,0,0,0,0,0,0.08,0.28,0.08,0,0.4,0,0
2024_10_08_10-20-30.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0.02,0.02,0.3,0.04,0.04,0.52,0,0.02
2024_10_08_10-30-24.jpg,Centennial,2,0,0.02,0,0,0,0.1,0.12,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0.02,0.7,0,0,0,0,0
2024_10_08_10-30-33.jpg,Centennial,2,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0.06,0.74,0,0,0.02,0,0
2024_10_08_10-30-42.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0.86,0,0,0.04,0,0.02
2024_10_08_10-30-51.jpg,Centennial,2,0,0,0,0,0,0.36,0,0,0,0,0,0.08,0,0,0.02,0,0,0,0,0,0,0,0,0,0.4,0,0,0.04,0,0.1
2024_10_08_10-31-00.jpg,Centennial,2,0,0,0,0,0,0.08,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0.6,0.06,0,0.08,0,0.02
2024_10_08_10-31-09.jpg,Centennial,2,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.7,0.02,0,0.18,0,0.04
2024_10_08_10-31-18.jpg,Centennial,2,0,0,0,0,0,0.04,0,0,0,0,0,0.08,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0.38,0,0,0.44,0,0.02
2024_10_08_10-31-27.jpg,Centennial,2,0,0,0,0,0,0.1,0,0,0,0,0,0,0.06,0,0,0,0,0.02,0,0,0,0,0,0,0.24,0.02,0,0.56,0,0
2024_10_08_10-31-36.jpg,Centennial,2,0,0,0,0,0,0.1,0,0,0,0,0,0.22,0,0,0,0,0,0.02,0,0,0,0,0,0,0.2,0,0,0.42,0,0.04
2024_10_08_10-31-45.jpg,Centennial,2,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0.02,0.18,0,0.04,0.6,0,0
2024_10_08_10-31-54.jpg,Centennial,2,0,0,0,0,0,0.04,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.02,0,0.32,0,0
2024_10_08_10-32-03.jpg,Centennial,2,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0.04,0.02,0,0.7,0,0.02
2024_10_08_10-32-12.jpg,Centennial,2,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.02,0.12,0.02,0,0.68,0,0
2024_10_08_10-32-21.jpg,Centennial,2,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0.04,0.26,0.02,0,0.58,0,0
2024_10_08_10-32-30.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0.02,0,0,0,0,0,0,0,0,0.1,0.06,0,0.76,0,0
2024_10_08_10-32-39.jpg,Centennial,2,0,0,0,0,0,0.02,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.62,0,0
2024_10_08_10-32-48.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.26,0.08,0,0.64,0,0
2024_10_08_10-32-57.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.06,0.22,0.16,0.02,0.42,0,0.02
2024_10_08_10-33-06.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.32,0.12,0.02,0.48,0,0
2024_10_08_10-33-15.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0.02,0,0,0,0,0,0.02,0,0,0.02,0.12,0.04,0.04,0.52,0,0
2024_10_08_10-33-24.jpg,Centennial,2,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0.04,0.14,0.02,0,0.68,0,0.04
2024_10_08_10-33-33.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.04,0,0.24,0.02,0,0.62,0,0.06
2024_10_08_10-33-42.jpg,Centennial,2,0,0.02,0,0,0,0.02,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0.32,0.02,0,0.46,0,0
2024_10_08_10-33-51.jpg,Centennial,2,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.02,0,0.08,0,0,0,0,0.06,0.02,0.1,0,0,0.66,0,0.02
2024_10_08_10-34-01.jpg,Centennial,2,0,0.06,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.02,0.02,0.14,0,0,0.7,0,0
2024_10_08_10-34-10.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.04,0.22,0.04,0,0.66,0,0
2024_10_08_10-34-19.jpg,Centennial,2,0,0.02,0,0,0,0.06,0,0,0,0,0,0,0.02,0,0,0.04,0,0,0,0,0,0,0.04,0.06,0.16,0.02,0,0.56,0,0.02
2024_10_08_10-34-28.jpg,Centennial,2,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0.04,0,0,0,0.24,0.06,0,0.16,0,0.02
2024_10_08_10-34-37.jpg,Centennial,2,0,0,0,0,0,0.02,0,0,0,0,0,0.06,0,0,0,0,0,0.02,0,0,0,0,0.04,0.06,0.14,0.1,0,0.52,0,0.04
2024_10_08_10-34-46.jpg,Centennial,2,0,0,0,0,0,0.06,0,0,0,0,0,0.12,0,0,0,0.02,0,0,0,0,0.02,0,0.04,0.04,0.38,0.02,0,0.3,0,0
2024_10_08_10-34-55.jpg,Centennial,2,0,0.04,0,0,0,0,0,0,0,0,0,0.1,0,0,0.02,0,0.02,0,0,0,0,0,0,0,0.32,0.08,0,0.4,0,0.02
2024_10_08_10-35-04.jpg,Centennial,2,0,0.04,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0.02,0,0,0,0.6,0,0,0.14,0,0.04
2024_10_08_11-32-32.jpg,Centennial,4,0,0.08,0,0.06,0,0.45,0,0,0,0,0,0,0,0,0,0.02,0.04,0.1,0,0,0,0,0.02,0.02,0.13,0,0,0.08,0,0
2024_10_08_11-32-41.jpg,Centennial,4,0,0.04,0,0.12,0,0.35,0,0,0,0,0,0.04,0,0,0.02,0,0.1,0.04,0,0,0,0,0,0.02,0.23,0,0,0.04,0,0
2024_10_08_11-32-50.jpg,Centennial,4,0,0.08,0,0.06,0,0.34,0,0,0,0,0,0.02,0,0,0,0,0.06,0.06,0,0,0,0,0.06,0.08,0.16,0.02,0,0.06,0,0
2024_10_08_11-32-59.jpg,Centennial,4,0,0.02,0,0.06,0,0.41,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0,0,0,0,0.03,0.08,0.15,0,0,0.17,0,0
2024_10_08_11-33-08.jpg,Centennial,4,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.04,0.04,0.08,0,0,0.13,0,0
2024_10_08_11-33-17.jpg,Centennial,4,0,0,0,0,0,0.75,0,0,0,0,0,0.05,0,0,0,0,0,0.01,0,0,0,0,0,0.02,0.07,0,0,0.09,0,0.01
2024_10_08_11-33-26.jpg,Centennial,4,0,0.08,0,0,0,0.57,0,0,0,0.02,0,0.14,0,0,0.02,0.02,0.02,0.02,0,0,0,0,0.02,0.02,0,0.01,0,0.06,0,0
2024_10_08_11-33-35.jpg,Centennial,4,0,0,0,0,0,0.71,0.06,0,0,0,0,0,0,0,0,0.08,0,0.01,0,0,0,0,0,0,0.02,0,0.02,0.1,0,0
2024_10_08_11-33-44.jpg,Centennial,4,0,0,0,0,0,0.64,0,0,0,0,0,0.14,0,0,0,0.05,0,0,0,0,0,0,0,0.02,0.02,0.01,0.01,0.11,0,0
2024_10_08_11-33-53.jpg,Centennial,4,0,0,0,0,0,0.54,0,0,0,0,0,0.02,0,0,0,0.04,0,0,0,0,0,0,0,0,0.05,0.08,0,0.26,0,0.01
2024_10_08_11-34-02.jpg,Centennial,4,0,0,0,0,0,0.72,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0,0,0,0,0.04,0.08,0.04,0,0,0.06,0,0.02
2024_10_08_11-34-11.jpg,Centennial,4,0,0,0,0,0,0.93,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0
2024_10_08_11-34-20.jpg,Centennial,4,0,0,0,0,0,0.44,0.14,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.14,0.18,0,0,0.06,0,0
2024_10_08_11-34-29.jpg,Centennial,4,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0.06,0.12,0.22,0,0,0.04,0,0
2024_10_08_11-34-38.jpg,Centennial,4,0,0,0,0,0,0.61,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.02,0,0.13,0.09,0,0.09,0,0
2024_10_08_11-34-47.jpg,Centennial,4,0,0,0,0,0,0.6,0,0,0,0,0,0.03,0,0,0,0.03,0,0,0,0,0,0,0.06,0.02,0.07,0.04,0.01,0.12,0,0.02
2024_10_08_11-34-56.jpg,Centennial,4,0,0,0,0.02,0,0.28,0,0,0,0,0,0.22,0,0,0,0,0,0.02,0,0,0,0,0.02,0.03,0.13,0.06,0.01,0.21,0,0
2024_10_08_11-35-05.jpg,Centennial,4,0,0,0,0,0,0.41,0,0,0,0,0.02,0.13,0.02,0,0,0,0,0,0,0,0,0,0.04,0.04,0.21,0.02,0,0.1,0,0.01
2024_10_08_11-35-14.jpg,Centennial,4,0,0,0,0,0,0.53,0,0,0,0,0,0.2,0.01,0,0,0,0,0,0,0,0.02,0,0.04,0.02,0.08,0.04,0,0.05,0,0.01
2024_10_08_11-35-23.jpg,Centennial,4,0,0,0,0,0,0.32,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0.08,0,0.16,0.06,0,0.01,0,0.01
2024_10_08_11-35-32.jpg,Centennial,4,0,0,0,0,0,0.08,0,0,0,0,0,0.36,0,0,0,0,0,0.08,0,0,0.04,0,0.04,0.06,0.18,0,0,0.14,0,0.02
2024_10_08_11-35-41.jpg,Centennial,4,0,0,0,0,0,0.2,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.07,0.07,0.02,0.02,0,0.28,0,0
2024_10_08_11-35-50.jpg,Centennial,4,0,0,0,0.02,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.16,0.08,0.05,0,0.27,0,0.01
2024_10_08_11-35-59.jpg,Centennial,4,0,0.06,0,0,0,0.28,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0.07,0.22,0.2,0.02,0,0.07,0,0
2024_10_08_11-36-08.jpg,Centennial,4,0,0,0,0,0,0.18,0.02,0,0,0.04,0,0.29,0,0,0,0,0.02,0.04,0,0,0,0,0.04,0.22,0.1,0,0,0.04,0,0.01
2024_10_08_11-36-17.jpg,Centennial,4,0,0,0,0.02,0,0.09,0.1,0,0,0,0.02,0.27,0,0,0,0,0.02,0.06,0,0,0,0,0.12,0.12,0.18,0,0,0,0,0
2024_10_08_11-36-26.jpg,Centennial,4,0,0.08,0,0,0,0.27,0,0,0,0.02,0,0.2,0,0,0,0,0,0.04,0,0,0,0,0.03,0,0.27,0,0,0.09,0,0
2024_10_08_11-36-35.jpg,Centennial,4,0,0.09,0,0,0,0.52,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0.02,0.08,0.06,0.02,0,0.02,0,0
2024_10_08_11-36-44.jpg,Centennial,4,0,0,0,0,0,0.35,0,0,0,0,0,0.19,0.02,0,0.02,0.04,0.02,0.02,0,0,0,0.02,0.01,0.09,0.14,0.02,0,0.04,0,0.02
2024_10_08_11-36-54.jpg,Centennial,4,0,0,0,0,0,0.58,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.02,0.06,0.22,0,0,0.06,0,0.01
2024_10_08_11-37-03.jpg,Centennial,4,0,0,0,0,0,0.38,0,0,0,0,0,0.18,0,0,0,0.18,0.06,0,0,0,0,0,0.08,0.02,0.06,0.02,0,0.02,0,0
2024_10_08_12-03-52.jpg,Centennial,4,0,0.02,0,0,0,0.24,0,0,0,0,0,0.14,0,0,0,0,0.04,0.13,0,0,0,0,0.04,0.04,0.2,0.02,0,0.11,0,0.02
2024_10_08_12-04-01.jpg,Centennial,4,0,0,0,0.02,0.02,0.28,0,0,0,0,0,0.12,0,0,0.1,0.02,0.04,0.16,0,0,0,0,0.06,0.01,0.07,0,0,0.04,0,0.06
2024_10_08_12-04-10.jpg,Centennial,4,0,0.02,0,0.01,0,0.34,0,0,0,0,0,0,0,0,0.03,0.01,0.06,0.16,0,0,0,0,0,0.02,0.19,0.02,0,0.13,0,0.01
2024_10_08_12-04-19.jpg,Centennial,4,0,0,0,0.02,0,0.25,0,0,0,0,0,0.15,0,0,0.04,0,0.1,0.29,0,0,0,0,0.02,0.04,0.07,0,0,0.01,0,0.01
2024_10_08_12-04-28.jpg,Centennial,4,0,0,0,0.02,0,0.69,0,0,0,0,0,0.1,0,0,0,0,0,0.03,0,0,0,0,0.02,0.05,0.08,0.01,0,0,0,0
2024_10_08_12-04-37.jpg,Centennial,4,0,0,0,0,0,0.3,0,0,0,0,0,0.23,0,0,0,0.04,0.02,0.02,0,0,0,0,0.11,0.03,0.18,0,0,0.06,0,0.01
2024_10_08_12-04-46.jpg,Centennial,4,0,0,0,0,0,0.2,0,0,0,0.02,0,0.44,0,0,0,0,0.04,0,0,0,0,0,0,0.03,0.08,0.02,0,0.15,0,0.02
2024_10_08_12-04-55.jpg,Centennial,4,0,0,0,0,0.04,0.23,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0.02,0.04,0.26,0.02,0,0.11,0,0.02
2024_10_08_12-05-04.jpg,Centennial,4,0,0,0,0,0,0.36,0,0,0,0,0,0.02,0.02,0,0,0.04,0,0.31,0,0,0,0,0,0.08,0.11,0,0,0.04,0,0.02
2024_10_08_12-05-13.jpg,Centennial,4,0,0,0,0.12,0,0.1,0.14,0,0,0,0,0.2,0.02,0,0,0,0.06,0.1,0,0,0,0,0,0.02,0.16,0,0,0.08,0,0
2024_10_08_12-05-22.jpg,Centennial,4,0,0,0,0.1,0,0.37,0,0,0,0,0,0.18,0,0,0,0,0,0.03,0,0,0,0,0,0.02,0.26,0.04,0,0,0,0
2024_10_08_12-05-31.jpg,Centennial,4,0,0.02,0,0,0,0.66,0,0,0,0,0,0,0,0,0,0.02,0,0.12,0,0,0,0,0,0.08,0.1,0,0,0,0,0
2024_10_08_12-05-40.jpg,Centennial,4,0,0,0,0.04,0,0.39,0,0,0,0,0,0.33,0,0,0.04,0.02,0,0.1,0,0,0,0,0,0.01,0.07,0,0,0,0,0
2024_10_08_12-05-49.jpg,Centennial,4,0,0,0,0.02,0.01,0.29,0,0,0,0,0,0.36,0.02,0,0.04,0,0.02,0.04,0,0,0,0,0,0.1,0.08,0,0,0.02,0,0
2024_10_08_12-05-58.jpg,Centennial,4,0,0.02,0,0.04,0.01,0.44,0,0,0,0,0,0.06,0,0,0,0,0.04,0,0,0,0,0,0,0.06,0.3,0,0,0,0,0.03
2024_10_08_12-06-07.jpg,Centennial,4,0,0,0,0.02,0,0.16,0,0,0,0.06,0,0.44,0,0,0.02,0.02,0,0.1,0,0,0,0,0.04,0.04,0.04,0.02,0,0.04,0,0
2024_10_08_12-06-16.jpg,Centennial,4,0,0.04,0,0,0,0.25,0,0,0,0,0,0.26,0,0,0,0.06,0.02,0,0,0,0,0,0.02,0.08,0.02,0.02,0,0.23,0,0
2024_10_08_12-06-25.jpg,Centennial,4,0,0,0,0,0,0.28,0,0,0,0,0,0.14,0,0,0,0,0.02,0,0,0,0,0,0,0.08,0.2,0.02,0,0.26,0,0
2024_10_08_12-06-34.jpg,Centennial,4,0,0,0,0,0,0.16,0,0,0,0,0,0.42,0.04,0,0.02,0.02,0,0.04,0,0,0,0,0.02,0.04,0.08,0,0,0.16,0,0
2024_10_08_12-06-43.jpg,Centennial,4,0,0.05,0,0,0,0.36,0,0,0,0,0,0.4,0.02,0,0,0,0,0,0,0,0,0,0,0.03,0.04,0,0,0.1,0,0
2024_10_08_12-06-52.jpg,Centennial,4,0,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.06,0,0,0.06,0,0
2024_10_08_12-07-01.jpg,Centennial,4,0,0,0,0,0,0.46,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0.06,0,0.1,0,0
2024_10_08_12-07-10.jpg,Centennial,4,0,0,0,0.1,0,0.33,0.25,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.04,0,0
2024_10_08_12-07-19.jpg,Centennial,4,0,0,0,0.04,0,0.55,0,0,0,0,0,0.22,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0.04,0,0,0,0,0
2024_10_08_12-07-28.jpg,Centennial,4,0,0,0,0,0,0.51,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0.06,0.14,0.02,0,0.13,0,0
2024_10_08_12-07-37.jpg,Centennial,4,0,0,0,0.08,0,0.62,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0.06,0.1,0,0.04,0.06,0,0
2024_10_08_12-07-46.jpg,Centennial,4,0,0.14,0,0,0,0.57,0,0,0,0,0,0.1,0,0,0,0.04,0,0.04,0,0,0,0,0.02,0,0.06,0.01,0,0.02,0,0
2024_10_08_12-07-55.jpg,Centennial,4,0,0,0,0.16,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.02,0.02,0,0,0.12,0,0
2024_10_08_12-08-04.jpg,Centennial,4,0,0,0,0.15,0,0.44,0,0,0,0,0,0.04,0,0,0,0,0,0.02,0,0,0,0,0,0.07,0.1,0.02,0,0.16,0,0
2024_10_08_12-08-13.jpg,Centennial,4,0,0.07,0,0.01,0,0.38,0,0,0,0,0,0.08,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0.2,0.06,0,0.12,0,0
2024_10_08_11-38-24.jpg,Centennial,5,0,0,0,0.02,0,0.32,0,0,0,0,0,0.16,0,0,0,0,0.02,0.1,0,0,0,0,0.04,0.08,0.12,0.02,0,0,0,0.12
2024_10_08_11-38-33.jpg,Centennial,5,0,0,0,0,0,0.26,0.08,0,0,0,0,0.02,0.02,0,0,0.14,0.04,0.06,0,0,0,0.02,0.14,0.04,0.12,0,0,0,0,0.06
2024_10_08_11-38-42.jpg,Centennial,5,0,0,0.02,0.02,0,0.2,0,0,0,0,0,0.28,0.04,0,0.02,0.06,0.06,0.02,0,0,0,0,0.02,0,0.2,0.02,0,0.02,0,0.02
2024_10_08_11-38-51.jpg,Centennial,5,0,0.02,0,0.04,0,0.18,0,0,0,0,0,0.16,0.02,0,0.02,0,0.1,0.3,0,0,0,0,0.04,0.1,0.02,0,0,0,0,0
2024_10_08_11-39-00.jpg,Centennial,5,0,0,0,0.02,0,0.24,0,0,0,0,0,0.18,0,0,0.1,0,0.08,0.12,0,0,0,0,0,0.08,0.08,0,0,0.02,0,0.08
2024_10_08_11-39-09.jpg,Centennial,5,0,0,0,0,0,0.12,0,0,0,0,0,0.38,0,0,0,0.02,0.06,0,0,0,0,0,0.06,0.14,0.14,0.02,0,0.02,0,0.04
2024_10_08_11-39-18.jpg,Centennial,5,0,0.02,0,0.02,0,0.24,0,0,0,0,0,0.3,0,0,0,0,0,0.24,0,0,0,0,0.02,0.06,0.04,0.02,0,0,0,0.04
2024_10_08_11-39-27.jpg,Centennial,5,0,0.02,0,0,0,0.24,0,0,0,0,0,0.26,0,0,0.06,0.04,0.02,0.14,0,0,0,0,0.08,0.1,0.02,0,0.02,0,0,0
2024_10_08_11-39-36.jpg,Centennial,5,0,0,0,0.02,0,0.52,0,0,0,0,0,0.1,0,0,0,0.02,0.04,0.04,0,0,0,0,0,0.04,0.06,0,0,0.16,0,0
2024_10_08_11-39-45.jpg,Centennial,5,0,0,0,0,0,0.38,0,0,0,0,0,0.02,0,0,0.04,0.12,0,0.1,0,0,0,0,0.04,0.12,0.06,0,0,0.12,0,0
2024_10_08_11-39-54.jpg,Centennial,5,0,0,0,0.02,0,0.6,0,0,0,0,0,0.02,0,0,0.02,0,0.02,0,0,0,0,0,0,0.04,0.06,0.08,0,0.14,0,0
