"Site ID","Transect ID","Name","Date","season","pass","pass_source","site","transect","depth","Transect_ID","Time","ochre_mottled_star","burrowing_sea_cucumber","cancer_crab","green_white_urchin","kelp_crab","leather_star","plumose_anemone","california_sea_cucumber","blood_star","large_anemone","clam_siphon","scallop","brown_rockfish","creeping_pedal_sea_cucumber","flat_fish","gunnel_fish","helmet_crab","kelp_perch","lingcod","other_large_sculpin","painted_greenling","pile_perch","sharpnose_crab","shiner_perch","striped_seaperch"
"Centennial","T6","2024_10_08_11-43-57.jpg",2024-10-08,"summer","out","matched","Centennial_Park",5,"shallow","CNL_S24_T5","11:43:57",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-44-09.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","11:44:09",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-57-52.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","11:57:52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-58-04.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","11:58:04",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-58-16.jpg",2024-10-08,"summer","out","matched","Centennial_Park",5,"shallow","CNL_S24_T5","11:58:16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-58-49.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","11:58:49",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-59-22.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","11:59:22",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_11-59-55.jpg",2024-10-08,"summer","return","matched","Centennial_Park",5,"shallow","CNL_S24_T5","11:59:55",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_12-00-07.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","12:00:07",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T6","2024_10_08_12-00-19.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","12:00:19",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_12-00-52.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","12:00:52",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_12-01-37.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","12:01:37",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_12-01-52.jpg",2024-10-08,"summer","return","matched","Centennial_Park",5,"shallow","CNL_S24_T5","12:01:52",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_12-02-43.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","12:02:43",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_12-02-58.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",5,"shallow","CNL_S24_T5","12:02:58",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_11-46-45.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:46:45",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_11-47-12.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:47:12",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_11-47-42.jpg",2024-10-08,"summer","out","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:47:42",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_11-48-09.jpg",2024-10-08,"summer","out","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:48:09",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_11-48-51.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:48:51",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T5","2024_10_08_11-49-30.jpg",2024-10-08,"summer","out","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:49:30",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-52-15.jpg",2024-10-08,"summer","out","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:52:15",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-53-03.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:53:03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-53-24.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:53:24",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-53-37.jpg",2024-10-08,"summer","return","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:53:37",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-54-28.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:54:28",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-54-34.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:54:34",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-54-55.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:54:55",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-55-04.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:55:04",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-55-16.jpg",2024-10-08,"summer","return","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:55:16",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-55-34.jpg",2024-10-08,"summer","return","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:55:34",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-56-07.jpg",2024-10-08,"summer","return","inferred_time","Centennial_Park",6,"shallow","CNL_S24_T6","11:56:07",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-56-19.jpg",2024-10-08,"summer","return","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:56:19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T4","2024_10_08_11-56-37.jpg",2024-10-08,"summer","return","matched","Centennial_Park",6,"shallow","CNL_S24_T6","11:56:37",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-02-44_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:02:44",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-02-59_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:02:59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-03-38_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:03:38",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-03-53_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:03:53",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-04-08_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:04:08",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-04-20_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:04:20",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-04-32_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:04:32",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-04-47_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:04:47",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-05-17_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:05:17",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-05-32_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:05:32",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-05-47_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:05:47",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-06-00_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:06:00",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-06-12_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:06:12",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-06-27_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:06:27",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-06-42_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:06:42",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-07-00_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:07:00",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-07-15_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:07:15",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-07-30_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:07:30",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-07-45_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:07:45",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-07-57_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:07:57",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-08-09_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:08:09",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-08-21_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:08:21",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-08-36_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:08:36",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-08-51_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:08:51",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-40-26_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:40:26",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-40-38_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:40:38",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-40-50_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:40:50",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-40-59_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:40:59",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-41-08_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:41:08",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-41-17_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:41:17",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-41-29_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:41:29",3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-41-38_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:41:38",2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-41-47_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:41:47",1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-42-08_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:42:08",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-42-20_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:42:20",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-42-32_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:42:32",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-42-44_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:42:44",1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-42-56_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:42:56",2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-43-05_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:43:05",1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-43-17_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:43:17",0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-43-29_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:43:29",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-43-41_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:43:41",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-43-53_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:43:53",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-44-05_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:44:05",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-44-32_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:44:32",1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-44-56_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:44:56",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-45-11_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:45:11",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-45-26_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:45:26",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-45-53_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:45:53",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-46-02_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",1,"deep","CNL_W25_T1","10:46:02",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-10-54_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:10:54",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-11-12_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:11:12",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-11-24_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:11:24",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-11-33_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:11:33",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-12-33_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:12:33",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-13-48_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:13:48",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T3","2025_01_27_10-14-03_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:14:03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-14-42_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:14:42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-14-51_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:14:51",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-15-03_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:15:03",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-15-15_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:15:15",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-15-27_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:15:27",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-15-39_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:15:39",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-15-51_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:15:51",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T2","2025_01_27_10-16-03_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:16:03",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-16-12_enhanced.jpg",2025-01-27,"winter","out","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:16:12",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-33-55_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:33:55",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-34-25_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:34:25",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-34-52_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:34:52",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-35-07_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:35:07",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-35-46_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:35:46",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-36-28_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:36:28",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-36-55_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:36:55",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Centennial","T1","2025_01_27_10-38-55_enhanced.jpg",2025-01-27,"winter","return","matched","Centennial_Park",2,"deep","CNL_W25_T2","10:38:55",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
