Name,Path,Row,Column,Patch Size,Area,Perimeter,Annotation Type,Label,Long Label,Verified,Machine confidence 1,Machine suggestion 1,Machine confidence 2,Machine suggestion 2,Machine confidence 3,Machine suggestion 3,Machine confidence 4,Machine suggestion 4,Machine confidence 5,Machine suggestion 5,Units
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,1985,239,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.959,SU_cob,0.037,SU_silt,0.004,SU_peb,0.000,SU_bould,0.000,KE_5rib,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,2336,3857,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.999,SU_peb,0.001,SU_cob,0.000,KE_stipe,0.000,SU_bould,0.000,SU_silt,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,343,3968,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_shell,0.000,SU_silt,0.000,KE_stipe,0.000,SU_sand,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,1562,1393,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.998,SU_peb,0.001,SU_shell,0.000,SU_silt,0.000,SU_cob,0.000,KE_stipe,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,1959,2541,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.732,SU_peb,0.246,KE_stipe,0.013,SU_silt,0.004,SU_sand,0.001,RE_CCA,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,2980,1576,224,50176.0,896.0,Patch,GR_ulva,green_algae_ulva,True,0.389,KE_bull,0.265,BR_fucus,0.179,SU_cob,0.101,GR_ulva,0.046,KE_stipe,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,547,3012,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,KE_stipe,0.000,SU_silt,0.000,SU_shell,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,1081,306,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.816,SU_peb,0.177,SU_cob,0.004,SU_bould,0.002,BR_fucus,0.000,KE_5rib,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,795,2533,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.999,SU_peb,0.001,SU_silt,0.000,KE_stipe,0.000,SU_cob,0.000,SU_shell,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,2473,4096,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_silt,0.000,KE_stipe,0.000,SU_cob,0.000,SU_shell,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,1626,3342,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,KE_stipe,0.000,SU_silt,0.000,BR_sarg,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,1886,2949,224,50176.0,896.0,Patch,RE_branch,red_algae_branching,True,0.811,RE_branch,0.172,SU_peb,0.005,KE_stipe,0.004,SU_cob,0.002,KE_holdfas,
2024_10_08_10-35-58.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-35-58.jpg,986,3328,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,SU_silt,0.000,BR_sarg,0.000,KE_stipe,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3756,1484,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,KE_5rib,0.000,KE_sieve,0.000,SU_silt,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1606,4277,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.999,KE_sugar,0.001,KE_5rib,0.000,KE_sieve,0.000,RE_leaf,0.000,MS,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1658,501,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.976,KE_sugar,0.018,RE_leaf,0.006,KE_5rib,0.001,KE_sieve,0.000,unknown,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,737,1413,224,50176.0,896.0,Patch,GR_ulva,green_algae_ulva,True,0.991,GR_ulva,0.008,KE_stipe,0.001,KE_bull,0.000,BR_sarg,0.000,BR_fucus,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3731,3269,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,SU_cob,0.000,SI,0.000,KE_holdfas,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2514,675,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,RE_branch,0.000,KE_stipe,0.000,SU_bould,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1920,3324,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,KE_bull,0.000,KE_5rib,0.000,KE_sieve,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3850,3166,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.998,KE_sugar,0.002,KE_5rib,0.000,RE_leaf,0.000,GR_ulva,0.000,unknown,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,195,1129,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_stipe,0.000,SU_cob,0.000,SU_shell,0.000,SU_silt,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2467,4028,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.994,KE_sugar,0.003,KE_stipe,0.001,SI_kelpBry,0.000,KE_holdfas,0.000,SU_bould,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1559,3403,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,KE_5rib,0.000,MS,0.000,SU_peb,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,827,1603,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,SU_bould,0.000,KE_stipe,0.000,KE_5rib,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3463,2791,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,KE_5rib,0.000,RE_leaf,0.000,KE_sieve,0.000,GR_ulva,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1041,3697,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_stipe,0.000,SU_shell,0.000,SU_silt,0.000,SI_kelpBry,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2982,2731,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.993,SU_peb,0.005,KE_stipe,0.001,KE_bull,0.000,SI,0.000,BR_fucus,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,222,1378,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_stipe,0.000,SU_silt,0.000,SU_cob,0.000,SU_shell,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2702,3950,224,50176.0,896.0,Patch,SU_bould,boulder,True,0.990,SU_cob,0.008,SU_peb,0.002,SU_bould,0.000,SU_silt,0.000,SU_shell,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3662,931,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.975,KE_sugar,0.018,MS,0.003,RE_leaf,0.002,SU_cob,0.001,SU_bould,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1091,3113,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_stipe,0.000,SU_cob,0.000,SU_shell,0.000,SU_sand,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3151,1886,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_bull,0.000,KE_stipe,0.000,SI_kelpBry,0.000,MS,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1985,1886,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,KE_5rib,0.000,RE_leaf,0.000,KE_sieve,0.000,GR_ulva,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,339,2368,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.981,SU_peb,0.012,KE_stipe,0.003,SU_silt,0.003,SU_cob,0.000,SU_shell,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2688,3243,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.668,SU_peb,0.327,SU_silt,0.004,KE_stipe,0.001,SU_shell,0.000,SI_kelpBry,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3506,2065,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.418,SU_peb,0.227,SU_cob,0.218,KE_sugar,0.094,KE_stipe,0.010,KE_5rib,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,468,1065,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,KE_stipe,0.000,SU_silt,0.000,RE_CCA,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3665,2120,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,KE_5rib,0.000,RE_leaf,0.000,KE_bull,0.000,SU_bould,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1637,3747,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,SU_silt,0.000,unknown,0.000,KE_5rib,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1278,2654,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.987,SU_peb,0.011,SU_cob,0.001,KE_stipe,0.001,SU_silt,0.000,SU_bould,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3586,1173,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,KE_sieve,0.000,KE_5rib,0.000,MS,0.000,RE_leaf,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1345,3734,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.995,KE_sugar,0.005,KE_5rib,0.000,RE_leaf,0.000,MS,0.000,SU_cob,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1391,335,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,unknown,0.000,GR_ulva,0.000,KE_5rib,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1781,2842,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,KE_5rib,0.000,KE_sieve,0.000,SU_silt,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2978,3464,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_stipe,0.000,SU_cob,0.000,SI_kelpBry,0.000,SU_bould,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1013,3958,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.999,SU_peb,0.001,SU_cob,0.000,KE_stipe,0.000,SU_bould,0.000,RE_branch,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2311,2738,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,KE_sieve,0.000,RE_leaf,0.000,unknown,0.000,KE_bull,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,582,1080,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,RE_CCA,0.000,MS,0.000,SI_kelpBry,0.000,KE_5rib,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2554,3481,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.990,SU_peb,0.010,SU_cob,0.000,SU_bould,0.000,KE_stipe,0.000,KE_5rib,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,702,804,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,KE_stipe,0.000,SU_shell,0.000,SU_sand,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2047,1740,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,KE_sieve,0.000,KE_5rib,0.000,unknown,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,934,3150,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.964,SU_peb,0.036,SU_shell,0.000,KE_stipe,0.000,SU_sand,0.000,SU_cob,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2635,4268,224,50176.0,896.0,Patch,SU_bould,boulder,True,1.000,SU_peb,0.000,KE_stipe,0.000,RE_branch,0.000,SU_silt,0.000,SU_cob,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1197,959,224,50176.0,896.0,Patch,GR_ulva,green_algae_ulva,True,1.000,GR_ulva,0.000,BR_sarg,0.000,MS,0.000,KE_bull,0.000,RE_leaf,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,3846,2440,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,SU_bould,0.000,KE_sieve,0.000,KE_bull,0.000,SU_silt,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1557,2372,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,KE_stipe,0.000,KE_bull,0.000,SU_shell,0.000,SI,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2303,2024,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,1.000,KE_sugar,0.000,RE_leaf,0.000,KE_bull,0.000,KE_5rib,0.000,KE_sieve,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2800,1988,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.963,KE_sugar,0.026,KE_bull,0.011,SU_peb,0.000,BR_fucus,0.000,KE_stipe,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,1685,123,224,50176.0,896.0,Patch,KE_sugar,kelp_sugar,True,0.759,KE_sugar,0.178,KE_5rib,0.047,KE_sieve,0.012,RE_leaf,0.002,unknown,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,556,3604,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.963,SU_peb,0.036,SU_cob,0.000,SU_bould,0.000,KE_stipe,0.000,SU_shell,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,539,334,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.999,SU_peb,0.000,SU_cob,0.000,SU_silt,0.000,SU_bould,0.000,KE_stipe,
2024_10_08_10-36-07.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-07.jpg,2701,519,224,50176.0,896.0,Patch,SU_peb,pebble,True,0.992,KE_sugar,0.003,KE_5rib,0.001,SU_peb,0.001,BR_fucus,0.001,SU_cob,
2024_10_08_10-36-16.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-16.jpg,2507,317,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_cob,0.000,SU_peb,0.000,SU_bould,0.000,SU_silt,0.000,SU_shell,
2024_10_08_10-36-16.jpg,C:/Users/williamsm/Seattle Aquarium Dropbox/Coastal_Climate_Resilience/flights/HSIL/2024/2024_10_08_diver-ROV_Centennial_Park/downward/photos/transects/T1_deep/testing/2024_10_08_10-36-16.jpg,3457,3456,224,50176.0,896.0,Patch,SU_peb,pebble,True,1.000,SU_peb,0.000,SU_cob,0.000,SU_silt,0.000,SU_shell,0.000,KE_stipe,
